date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2053-05-01,1,st,Thursday,4,121,0,18,2053-04-28,2053-05-04,1,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-01,05/2053,05/01/2053,20530501,789,53-09,53,9,2,9,2053-04-23,2053-05-06,0,0,1,A
2053-05-02,2,nd,Friday,5,122,0,18,2053-04-28,2053-05-04,1,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-02,05/2053,05/02/2053,20530502,789,53-09,53,9,2,10,2053-04-23,2053-05-06,0,0,1,B
2053-05-03,3,rd,Saturday,6,123,1,18,2053-04-28,2053-05-04,1,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-03,05/2053,05/03/2053,20530503,789,53-09,53,9,2,11,2053-04-23,2053-05-06,0,0,0,
2053-05-04,4,th,Sunday,7,124,1,18,2053-04-28,2053-05-04,1,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-04,05/2053,05/04/2053,20530504,789,53-09,53,9,2,12,2053-04-23,2053-05-06,0,0,0,
2053-05-05,5,th,Monday,1,125,0,19,2053-05-05,2053-05-11,1,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-05,05/2053,05/05/2053,20530505,789,53-09,53,9,2,13,2053-04-23,2053-05-06,0,0,1,A
2053-05-06,6,th,Tuesday,2,126,0,19,2053-05-05,2053-05-11,1,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-06,05/2053,05/06/2053,20530506,789,53-09,53,9,2,14,2053-04-23,2053-05-06,0,0,1,B
2053-05-07,7,th,Wednesday,3,127,0,19,2053-05-05,2053-05-11,1,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-07,05/2053,05/07/2053,20530507,790,53-10,53,10,1,1,2053-05-07,2053-05-20,0,0,1,A
2053-05-08,8,th,Thursday,4,128,0,19,2053-05-05,2053-05-11,2,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-08,05/2053,05/08/2053,20530508,790,53-10,53,10,1,2,2053-05-07,2053-05-20,0,0,1,B
2053-05-09,9,th,Friday,5,129,0,19,2053-05-05,2053-05-11,2,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-09,05/2053,05/09/2053,20530509,790,53-10,53,10,1,3,2053-05-07,2053-05-20,0,0,1,A
2053-05-10,10,th,Saturday,6,130,1,19,2053-05-05,2053-05-11,2,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-10,05/2053,05/10/2053,20530510,790,53-10,53,10,1,4,2053-05-07,2053-05-20,0,0,0,
2053-05-11,11,th,Sunday,7,131,1,19,2053-05-05,2053-05-11,2,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-11,05/2053,05/11/2053,20530511,790,53-10,53,10,1,5,2053-05-07,2053-05-20,0,0,0,
2053-05-12,12,th,Monday,1,132,0,20,2053-05-12,2053-05-18,2,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-12,05/2053,05/12/2053,20530512,790,53-10,53,10,1,6,2053-05-07,2053-05-20,0,0,1,B
2053-05-13,13,th,Tuesday,2,133,0,20,2053-05-12,2053-05-18,2,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-13,05/2053,05/13/2053,20530513,790,53-10,53,10,1,7,2053-05-07,2053-05-20,0,0,1,A
2053-05-14,14,th,Wednesday,3,134,0,20,2053-05-12,2053-05-18,2,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-14,05/2053,05/14/2053,20530514,790,53-10,53,10,2,8,2053-05-07,2053-05-20,0,0,1,B
2053-05-15,15,th,Thursday,4,135,0,20,2053-05-12,2053-05-18,3,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-15,05/2053,05/15/2053,20530515,790,53-10,53,10,2,9,2053-05-07,2053-05-20,0,0,1,A
2053-05-16,16,th,Friday,5,136,0,20,2053-05-12,2053-05-18,3,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-16,05/2053,05/16/2053,20530516,790,53-10,53,10,2,10,2053-05-07,2053-05-20,0,0,1,B
2053-05-17,17,th,Saturday,6,137,1,20,2053-05-12,2053-05-18,3,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-17,05/2053,05/17/2053,20530517,790,53-10,53,10,2,11,2053-05-07,2053-05-20,0,0,0,
2053-05-18,18,th,Sunday,7,138,1,20,2053-05-12,2053-05-18,3,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-18,05/2053,05/18/2053,20530518,790,53-10,53,10,2,12,2053-05-07,2053-05-20,0,0,0,
2053-05-19,19,th,Monday,1,139,0,21,2053-05-19,2053-05-25,3,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-19,05/2053,05/19/2053,20530519,790,53-10,53,10,2,13,2053-05-07,2053-05-20,0,0,1,A
2053-05-20,20,th,Tuesday,2,140,0,21,2053-05-19,2053-05-25,3,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-20,05/2053,05/20/2053,20530520,790,53-10,53,10,2,14,2053-05-07,2053-05-20,0,0,1,B
2053-05-21,21,st,Wednesday,3,141,0,21,2053-05-19,2053-05-25,3,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-21,05/2053,05/21/2053,20530521,791,53-11,53,11,1,1,2053-05-21,2053-06-03,0,0,1,A
2053-05-22,22,nd,Thursday,4,142,0,21,2053-05-19,2053-05-25,4,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-22,05/2053,05/22/2053,20530522,791,53-11,53,11,1,2,2053-05-21,2053-06-03,0,0,1,B
2053-05-23,23,rd,Friday,5,143,0,21,2053-05-19,2053-05-25,4,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-23,05/2053,05/23/2053,20530523,791,53-11,53,11,1,3,2053-05-21,2053-06-03,0,0,1,A
2053-05-24,24,th,Saturday,6,144,1,21,2053-05-19,2053-05-25,4,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-24,05/2053,05/24/2053,20530524,791,53-11,53,11,1,4,2053-05-21,2053-06-03,0,0,0,
2053-05-25,25,th,Sunday,7,145,1,21,2053-05-19,2053-05-25,4,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-25,05/2053,05/25/2053,20530525,791,53-11,53,11,1,5,2053-05-21,2053-06-03,0,0,0,
2053-05-26,26,th,Monday,1,146,0,22,2053-05-26,2053-06-01,4,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-26,05/2053,05/26/2053,20530526,791,53-11,53,11,1,6,2053-05-21,2053-06-03,0,0,1,B
2053-05-27,27,th,Tuesday,2,147,0,22,2053-05-26,2053-06-01,4,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-27,05/2053,05/27/2053,20530527,791,53-11,53,11,1,7,2053-05-21,2053-06-03,0,0,1,A
2053-05-28,28,th,Wednesday,3,148,0,22,2053-05-26,2053-06-01,4,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-28,05/2053,05/28/2053,20530528,791,53-11,53,11,2,8,2053-05-21,2053-06-03,0,0,1,B
2053-05-29,29,th,Thursday,4,149,0,22,2053-05-26,2053-06-01,5,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-29,05/2053,05/29/2053,20530529,791,53-11,53,11,2,9,2053-05-21,2053-06-03,0,0,1,A
2053-05-30,30,th,Friday,5,150,0,22,2053-05-26,2053-06-01,5,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-30,05/2053,05/30/2053,20530530,791,53-11,53,11,2,10,2053-05-21,2053-06-03,0,0,1,B
2053-05-31,31,st,Saturday,6,151,1,22,2053-05-26,2053-06-01,5,5,May,2053-05-01,2053-05-31,2,2053,2053,2052,0,0,2053-05-31,05/2053,05/31/2053,20530531,791,53-11,53,11,2,11,2053-05-21,2053-06-03,0,0,0,
