date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2028-05-01,1,st,Monday,1,122,0,18,2028-05-01,2028-05-07,1,5,May,2028-05-01,2028-05-31,2,2028,2028,2027,1,0,2028-05-01,05/2028,05/01/2028,20280501,139,28-09,28,9,2,10,2028-04-22,2028-05-05,0,0,1,B
2028-05-02,2,nd,Tuesday,2,123,0,18,2028-05-01,2028-05-07,1,5,May,2028-05-01,2028-05-31,2,2028,2028,2027,1,0,2028-05-02,05/2028,05/02/2028,20280502,139,28-09,28,9,2,11,2028-04-22,2028-05-05,0,0,1,A
2028-05-03,3,rd,Wednesday,3,124,0,18,2028-05-01,2028-05-07,1,5,May,2028-05-01,2028-05-31,2,2028,2028,2027,1,0,2028-05-03,05/2028,05/03/2028,20280503,139,28-09,28,9,2,12,2028-04-22,2028-05-05,0,0,1,B
2028-05-04,4,th,Thursday,4,125,0,18,2028-05-01,2028-05-07,1,5,May,2028-05-01,2028-05-31,2,2028,2028,2027,1,0,2028-05-04,05/2028,05/04/2028,20280504,139,28-09,28,9,2,13,2028-04-22,2028-05-05,0,0,1,A
2028-05-05,5,th,Friday,5,126,0,18,2028-05-01,2028-05-07,1,5,May,2028-05-01,2028-05-31,2,2028,2028,2027,1,0,2028-05-05,05/2028,05/05/2028,20280505,139,28-09,28,9,2,14,2028-04-22,2028-05-05,0,0,1,B
2028-05-06,6,th,Saturday,6,127,1,18,2028-05-01,2028-05-07,1,5,May,2028-05-01,2028-05-31,2,2028,2028,2027,1,0,2028-05-06,05/2028,05/06/2028,20280506,140,28-10,28,10,1,1,2028-05-06,2028-05-19,0,0,0,
2028-05-07,7,th,Sunday,7,128,1,18,2028-05-01,2028-05-07,1,5,May,2028-05-01,2028-05-31,2,2028,2028,2027,1,0,2028-05-07,05/2028,05/07/2028,20280507,140,28-10,28,10,1,2,2028-05-06,2028-05-19,0,0,0,
2028-05-08,8,th,Monday,1,129,0,19,2028-05-08,2028-05-14,2,5,May,2028-05-01,2028-05-31,2,2028,2028,2027,1,0,2028-05-08,05/2028,05/08/2028,20280508,140,28-10,28,10,1,3,2028-05-06,2028-05-19,0,0,1,A
2028-05-09,9,th,Tuesday,2,130,0,19,2028-05-08,2028-05-14,2,5,May,2028-05-01,2028-05-31,2,2028,2028,2027,1,0,2028-05-09,05/2028,05/09/2028,20280509,140,28-10,28,10,1,4,2028-05-06,2028-05-19,0,0,1,B
2028-05-10,10,th,Wednesday,3,131,0,19,2028-05-08,2028-05-14,2,5,May,2028-05-01,2028-05-31,2,2028,2028,2027,1,0,2028-05-10,05/2028,05/10/2028,20280510,140,28-10,28,10,1,5,2028-05-06,2028-05-19,0,0,1,A
2028-05-11,11,th,Thursday,4,132,0,19,2028-05-08,2028-05-14,2,5,May,2028-05-01,2028-05-31,2,2028,2028,2027,1,0,2028-05-11,05/2028,05/11/2028,20280511,140,28-10,28,10,1,6,2028-05-06,2028-05-19,0,0,1,B
2028-05-12,12,th,Friday,5,133,0,19,2028-05-08,2028-05-14,2,5,May,2028-05-01,2028-05-31,2,2028,2028,2027,1,0,2028-05-12,05/2028,05/12/2028,20280512,140,28-10,28,10,1,7,2028-05-06,2028-05-19,0,0,1,A
