date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2060-06-01,1,st,Tuesday,2,153,0,23,2060-05-31,2060-06-06,1,6,June,2060-06-01,2060-06-30,2,2060,2060,2059,1,0,2060-06-01,06/2060,06/01/2060,20600601,973,60-11,60,11,2,13,2060-05-20,2060-06-02,0,0,1,A
2060-06-02,2,nd,Wednesday,3,154,0,23,2060-05-31,2060-06-06,1,6,June,2060-06-01,2060-06-30,2,2060,2060,2059,1,0,2060-06-02,06/2060,06/02/2060,20600602,973,60-11,60,11,2,14,2060-05-20,2060-06-02,0,0,1,B
2060-06-03,3,rd,Thursday,4,155,0,23,2060-05-31,2060-06-06,1,6,June,2060-06-01,2060-06-30,2,2060,2060,2059,1,0,2060-06-03,06/2060,06/03/2060,20600603,974,60-12,60,12,1,1,2060-06-03,2060-06-16,0,0,1,A
2060-06-04,4,th,Friday,5,156,0,23,2060-05-31,2060-06-06,1,6,June,2060-06-01,2060-06-30,2,2060,2060,2059,1,0,2060-06-04,06/2060,06/04/2060,20600604,974,60-12,60,12,1,2,2060-06-03,2060-06-16,0,0,1,B
2060-06-05,5,th,Saturday,6,157,1,23,2060-05-31,2060-06-06,1,6,June,2060-06-01,2060-06-30,2,2060,2060,2059,1,0,2060-06-05,06/2060,06/05/2060,20600605,974,60-12,60,12,1,3,2060-06-03,2060-06-16,0,0,0,
2060-06-06,6,th,Sunday,7,158,1,23,2060-05-31,2060-06-06,1,6,June,2060-06-01,2060-06-30,2,2060,2060,2059,1,0,2060-06-06,06/2060,06/06/2060,20600606,974,60-12,60,12,1,4,2060-06-03,2060-06-16,0,0,0,
2060-06-07,7,th,Monday,1,159,0,24,2060-06-07,2060-06-13,1,6,June,2060-06-01,2060-06-30,2,2060,2060,2059,1,0,2060-06-07,06/2060,06/07/2060,20600607,974,60-12,60,12,1,5,2060-06-03,2060-06-16,0,0,1,A
2060-06-08,8,th,Tuesday,2,160,0,24,2060-06-07,2060-06-13,2,6,June,2060-06-01,2060-06-30,2,2060,2060,2059,1,0,2060-06-08,06/2060,06/08/2060,20600608,974,60-12,60,12,1,6,2060-06-03,2060-06-16,0,0,1,B
2060-06-09,9,th,Wednesday,3,161,0,24,2060-06-07,2060-06-13,2,6,June,2060-06-01,2060-06-30,2,2060,2060,2059,1,0,2060-06-09,06/2060,06/09/2060,20600609,974,60-12,60,12,1,7,2060-06-03,2060-06-16,0,0,1,A
2060-06-10,10,th,Thursday,4,162,0,24,2060-06-07,2060-06-13,2,6,June,2060-06-01,2060-06-30,2,2060,2060,2059,1,0,2060-06-10,06/2060,06/10/2060,20600610,974,60-12,60,12,2,8,2060-06-03,2060-06-16,0,0,1,B
