date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2067-09-01,1,st,Thursday,4,244,0,35,2067-08-29,2067-09-04,1,9,September,2067-09-01,2067-09-30,3,2067,2067,2066,0,0,2067-09-01,09/2067,09/01/2067,20670901,1162,67-18,67,18,1,6,2067-08-27,2067-09-09,0,0,1,A
2067-09-02,2,nd,Friday,5,245,0,35,2067-08-29,2067-09-04,1,9,September,2067-09-01,2067-09-30,3,2067,2067,2066,0,0,2067-09-02,09/2067,09/02/2067,20670902,1162,67-18,67,18,1,7,2067-08-27,2067-09-09,0,0,1,B
2067-09-03,3,rd,Saturday,6,246,1,35,2067-08-29,2067-09-04,1,9,September,2067-09-01,2067-09-30,3,2067,2067,2066,0,0,2067-09-03,09/2067,09/03/2067,20670903,1162,67-18,67,18,2,8,2067-08-27,2067-09-09,0,0,0,
2067-09-04,4,th,Sunday,7,247,1,35,2067-08-29,2067-09-04,1,9,September,2067-09-01,2067-09-30,3,2067,2067,2066,0,0,2067-09-04,09/2067,09/04/2067,20670904,1162,67-18,67,18,2,9,2067-08-27,2067-09-09,0,0,0,
2067-09-05,5,th,Monday,1,248,0,36,2067-09-05,2067-09-11,1,9,September,2067-09-01,2067-09-30,3,2067,2067,2066,0,0,2067-09-05,09/2067,09/05/2067,20670905,1162,67-18,67,18,2,10,2067-08-27,2067-09-09,0,0,1,A
2067-09-06,6,th,Tuesday,2,249,0,36,2067-09-05,2067-09-11,1,9,September,2067-09-01,2067-09-30,3,2067,2067,2066,0,0,2067-09-06,09/2067,09/06/2067,20670906,1162,67-18,67,18,2,11,2067-08-27,2067-09-09,0,0,1,B
2067-09-07,7,th,Wednesday,3,250,0,36,2067-09-05,2067-09-11,1,9,September,2067-09-01,2067-09-30,3,2067,2067,2066,0,0,2067-09-07,09/2067,09/07/2067,20670907,1162,67-18,67,18,2,12,2067-08-27,2067-09-09,0,0,1,A
2067-09-08,8,th,Thursday,4,251,0,36,2067-09-05,2067-09-11,2,9,September,2067-09-01,2067-09-30,3,2067,2067,2066,0,0,2067-09-08,09/2067,09/08/2067,20670908,1162,67-18,67,18,2,13,2067-08-27,2067-09-09,0,0,1,B
2067-09-09,9,th,Friday,5,252,0,36,2067-09-05,2067-09-11,2,9,September,2067-09-01,2067-09-30,3,2067,2067,2066,0,0,2067-09-09,09/2067,09/09/2067,20670909,1162,67-18,67,18,2,14,2067-08-27,2067-09-09,0,0,1,A
2067-09-10,10,th,Saturday,6,253,1,36,2067-09-05,2067-09-11,2,9,September,2067-09-01,2067-09-30,3,2067,2067,2066,0,0,2067-09-10,09/2067,09/10/2067,20670910,1163,67-19,67,19,1,1,2067-09-10,2067-09-23,0,0,0,
