date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2053-02-01,1,st,Saturday,6,32,1,5,2053-01-27,2053-02-02,1,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-01,02/2053,02/01/2053,20530201,783,53-03,53,3,1,4,2053-01-29,2053-02-11,0,0,0,
2053-02-02,2,nd,Sunday,7,33,1,5,2053-01-27,2053-02-02,1,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-02,02/2053,02/02/2053,20530202,783,53-03,53,3,1,5,2053-01-29,2053-02-11,0,0,0,
2053-02-03,3,rd,Monday,1,34,0,6,2053-02-03,2053-02-09,1,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-03,02/2053,02/03/2053,20530203,783,53-03,53,3,1,6,2053-01-29,2053-02-11,0,0,1,B
2053-02-04,4,th,Tuesday,2,35,0,6,2053-02-03,2053-02-09,1,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-04,02/2053,02/04/2053,20530204,783,53-03,53,3,1,7,2053-01-29,2053-02-11,0,0,1,A
2053-02-05,5,th,Wednesday,3,36,0,6,2053-02-03,2053-02-09,1,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-05,02/2053,02/05/2053,20530205,783,53-03,53,3,2,8,2053-01-29,2053-02-11,0,0,1,B
2053-02-06,6,th,Thursday,4,37,0,6,2053-02-03,2053-02-09,1,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-06,02/2053,02/06/2053,20530206,783,53-03,53,3,2,9,2053-01-29,2053-02-11,0,0,1,A
2053-02-07,7,th,Friday,5,38,0,6,2053-02-03,2053-02-09,1,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-07,02/2053,02/07/2053,20530207,783,53-03,53,3,2,10,2053-01-29,2053-02-11,0,0,1,B
2053-02-08,8,th,Saturday,6,39,1,6,2053-02-03,2053-02-09,2,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-08,02/2053,02/08/2053,20530208,783,53-03,53,3,2,11,2053-01-29,2053-02-11,0,0,0,
2053-02-09,9,th,Sunday,7,40,1,6,2053-02-03,2053-02-09,2,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-09,02/2053,02/09/2053,20530209,783,53-03,53,3,2,12,2053-01-29,2053-02-11,0,0,0,
2053-02-10,10,th,Monday,1,41,0,7,2053-02-10,2053-02-16,2,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-10,02/2053,02/10/2053,20530210,783,53-03,53,3,2,13,2053-01-29,2053-02-11,0,0,1,A
2053-02-11,11,th,Tuesday,2,42,0,7,2053-02-10,2053-02-16,2,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-11,02/2053,02/11/2053,20530211,783,53-03,53,3,2,14,2053-01-29,2053-02-11,0,0,1,B
2053-02-12,12,th,Wednesday,3,43,0,7,2053-02-10,2053-02-16,2,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-12,02/2053,02/12/2053,20530212,784,53-04,53,4,1,1,2053-02-12,2053-02-25,0,0,1,A
2053-02-13,13,th,Thursday,4,44,0,7,2053-02-10,2053-02-16,2,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-13,02/2053,02/13/2053,20530213,784,53-04,53,4,1,2,2053-02-12,2053-02-25,0,0,1,B
2053-02-14,14,th,Friday,5,45,0,7,2053-02-10,2053-02-16,2,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-14,02/2053,02/14/2053,20530214,784,53-04,53,4,1,3,2053-02-12,2053-02-25,0,0,1,A
2053-02-15,15,th,Saturday,6,46,1,7,2053-02-10,2053-02-16,3,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-15,02/2053,02/15/2053,20530215,784,53-04,53,4,1,4,2053-02-12,2053-02-25,0,0,0,
2053-02-16,16,th,Sunday,7,47,1,7,2053-02-10,2053-02-16,3,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-16,02/2053,02/16/2053,20530216,784,53-04,53,4,1,5,2053-02-12,2053-02-25,0,0,0,
2053-02-17,17,th,Monday,1,48,0,8,2053-02-17,2053-02-23,3,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-17,02/2053,02/17/2053,20530217,784,53-04,53,4,1,6,2053-02-12,2053-02-25,0,0,1,B
2053-02-18,18,th,Tuesday,2,49,0,8,2053-02-17,2053-02-23,3,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-18,02/2053,02/18/2053,20530218,784,53-04,53,4,1,7,2053-02-12,2053-02-25,0,0,1,A
2053-02-19,19,th,Wednesday,3,50,0,8,2053-02-17,2053-02-23,3,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-19,02/2053,02/19/2053,20530219,784,53-04,53,4,2,8,2053-02-12,2053-02-25,0,0,1,B
2053-02-20,20,th,Thursday,4,51,0,8,2053-02-17,2053-02-23,3,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-20,02/2053,02/20/2053,20530220,784,53-04,53,4,2,9,2053-02-12,2053-02-25,0,0,1,A
2053-02-21,21,st,Friday,5,52,0,8,2053-02-17,2053-02-23,3,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-21,02/2053,02/21/2053,20530221,784,53-04,53,4,2,10,2053-02-12,2053-02-25,0,0,1,B
2053-02-22,22,nd,Saturday,6,53,1,8,2053-02-17,2053-02-23,4,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-22,02/2053,02/22/2053,20530222,784,53-04,53,4,2,11,2053-02-12,2053-02-25,0,0,0,
2053-02-23,23,rd,Sunday,7,54,1,8,2053-02-17,2053-02-23,4,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-23,02/2053,02/23/2053,20530223,784,53-04,53,4,2,12,2053-02-12,2053-02-25,0,0,0,
2053-02-24,24,th,Monday,1,55,0,9,2053-02-24,2053-03-02,4,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-24,02/2053,02/24/2053,20530224,784,53-04,53,4,2,13,2053-02-12,2053-02-25,0,0,1,A
2053-02-25,25,th,Tuesday,2,56,0,9,2053-02-24,2053-03-02,4,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-25,02/2053,02/25/2053,20530225,784,53-04,53,4,2,14,2053-02-12,2053-02-25,0,0,1,B
2053-02-26,26,th,Wednesday,3,57,0,9,2053-02-24,2053-03-02,4,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-26,02/2053,02/26/2053,20530226,785,53-05,53,5,1,1,2053-02-26,2053-03-11,0,0,1,A
2053-02-27,27,th,Thursday,4,58,0,9,2053-02-24,2053-03-02,4,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-27,02/2053,02/27/2053,20530227,785,53-05,53,5,1,2,2053-02-26,2053-03-11,0,0,1,B
2053-02-28,28,th,Friday,5,59,0,9,2053-02-24,2053-03-02,4,2,February,2053-02-01,2053-02-28,1,2053,2053,2052,0,0,2053-02-28,02/2053,02/28/2053,20530228,785,53-05,53,5,1,3,2053-02-26,2053-03-11,0,0,1,A
