date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2052-05-01,1,st,Wednesday,3,122,0,18,2052-04-29,2052-05-05,1,5,May,2052-05-01,2052-05-31,2,2052,2052,2051,1,0,2052-05-01,05/2052,05/01/2052,20520501,763,52-09,52,9,2,10,2052-04-22,2052-05-05,0,0,1,B
2052-05-02,2,nd,Thursday,4,123,0,18,2052-04-29,2052-05-05,1,5,May,2052-05-01,2052-05-31,2,2052,2052,2051,1,0,2052-05-02,05/2052,05/02/2052,20520502,763,52-09,52,9,2,11,2052-04-22,2052-05-05,0,0,1,A
2052-05-03,3,rd,Friday,5,124,0,18,2052-04-29,2052-05-05,1,5,May,2052-05-01,2052-05-31,2,2052,2052,2051,1,0,2052-05-03,05/2052,05/03/2052,20520503,763,52-09,52,9,2,12,2052-04-22,2052-05-05,0,0,1,B
2052-05-04,4,th,Saturday,6,125,1,18,2052-04-29,2052-05-05,1,5,May,2052-05-01,2052-05-31,2,2052,2052,2051,1,0,2052-05-04,05/2052,05/04/2052,20520504,763,52-09,52,9,2,13,2052-04-22,2052-05-05,0,0,0,
2052-05-05,5,th,Sunday,7,126,1,18,2052-04-29,2052-05-05,1,5,May,2052-05-01,2052-05-31,2,2052,2052,2051,1,0,2052-05-05,05/2052,05/05/2052,20520505,763,52-09,52,9,2,14,2052-04-22,2052-05-05,0,0,0,
2052-05-06,6,th,Monday,1,127,0,19,2052-05-06,2052-05-12,1,5,May,2052-05-01,2052-05-31,2,2052,2052,2051,1,0,2052-05-06,05/2052,05/06/2052,20520506,764,52-10,52,10,1,1,2052-05-06,2052-05-19,0,0,1,A
2052-05-07,7,th,Tuesday,2,128,0,19,2052-05-06,2052-05-12,1,5,May,2052-05-01,2052-05-31,2,2052,2052,2051,1,0,2052-05-07,05/2052,05/07/2052,20520507,764,52-10,52,10,1,2,2052-05-06,2052-05-19,0,0,1,B
2052-05-08,8,th,Wednesday,3,129,0,19,2052-05-06,2052-05-12,2,5,May,2052-05-01,2052-05-31,2,2052,2052,2051,1,0,2052-05-08,05/2052,05/08/2052,20520508,764,52-10,52,10,1,3,2052-05-06,2052-05-19,0,0,1,A
2052-05-09,9,th,Thursday,4,130,0,19,2052-05-06,2052-05-12,2,5,May,2052-05-01,2052-05-31,2,2052,2052,2051,1,0,2052-05-09,05/2052,05/09/2052,20520509,764,52-10,52,10,1,4,2052-05-06,2052-05-19,0,0,1,B
2052-05-10,10,th,Friday,5,131,0,19,2052-05-06,2052-05-12,2,5,May,2052-05-01,2052-05-31,2,2052,2052,2051,1,0,2052-05-10,05/2052,05/10/2052,20520510,764,52-10,52,10,1,5,2052-05-06,2052-05-19,0,0,1,A
