date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2054-06-01,1,st,Monday,1,152,0,23,2054-06-01,2054-06-07,1,6,June,2054-06-01,2054-06-30,2,2054,2054,2053,0,0,2054-06-01,06/2054,06/01/2054,20540601,817,54-11,54,11,2,12,2054-05-21,2054-06-03,0,0,1,A
2054-06-02,2,nd,Tuesday,2,153,0,23,2054-06-01,2054-06-07,1,6,June,2054-06-01,2054-06-30,2,2054,2054,2053,0,0,2054-06-02,06/2054,06/02/2054,20540602,817,54-11,54,11,2,13,2054-05-21,2054-06-03,0,0,1,B
2054-06-03,3,rd,Wednesday,3,154,0,23,2054-06-01,2054-06-07,1,6,June,2054-06-01,2054-06-30,2,2054,2054,2053,0,0,2054-06-03,06/2054,06/03/2054,20540603,817,54-11,54,11,2,14,2054-05-21,2054-06-03,0,0,1,A
2054-06-04,4,th,Thursday,4,155,0,23,2054-06-01,2054-06-07,1,6,June,2054-06-01,2054-06-30,2,2054,2054,2053,0,0,2054-06-04,06/2054,06/04/2054,20540604,818,54-12,54,12,1,1,2054-06-04,2054-06-17,0,0,1,B
2054-06-05,5,th,Friday,5,156,0,23,2054-06-01,2054-06-07,1,6,June,2054-06-01,2054-06-30,2,2054,2054,2053,0,0,2054-06-05,06/2054,06/05/2054,20540605,818,54-12,54,12,1,2,2054-06-04,2054-06-17,0,0,1,A
2054-06-06,6,th,Saturday,6,157,1,23,2054-06-01,2054-06-07,1,6,June,2054-06-01,2054-06-30,2,2054,2054,2053,0,0,2054-06-06,06/2054,06/06/2054,20540606,818,54-12,54,12,1,3,2054-06-04,2054-06-17,0,0,0,
2054-06-07,7,th,Sunday,7,158,1,23,2054-06-01,2054-06-07,1,6,June,2054-06-01,2054-06-30,2,2054,2054,2053,0,0,2054-06-07,06/2054,06/07/2054,20540607,818,54-12,54,12,1,4,2054-06-04,2054-06-17,0,0,0,
2054-06-08,8,th,Monday,1,159,0,24,2054-06-08,2054-06-14,2,6,June,2054-06-01,2054-06-30,2,2054,2054,2053,0,0,2054-06-08,06/2054,06/08/2054,20540608,818,54-12,54,12,1,5,2054-06-04,2054-06-17,0,0,1,B
2054-06-09,9,th,Tuesday,2,160,0,24,2054-06-08,2054-06-14,2,6,June,2054-06-01,2054-06-30,2,2054,2054,2053,0,0,2054-06-09,06/2054,06/09/2054,20540609,818,54-12,54,12,1,6,2054-06-04,2054-06-17,0,0,1,A
2054-06-10,10,th,Wednesday,3,161,0,24,2054-06-08,2054-06-14,2,6,June,2054-06-01,2054-06-30,2,2054,2054,2053,0,0,2054-06-10,06/2054,06/10/2054,20540610,818,54-12,54,12,1,7,2054-06-04,2054-06-17,0,0,1,B
