date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2059-02-01,1,st,Saturday,6,32,1,5,2059-01-27,2059-02-02,1,2,February,2059-02-01,2059-02-28,1,2059,2059,2058,0,0,2059-02-01,02/2059,02/01/2059,20590201,939,59-03,59,3,1,4,2059-01-29,2059-02-11,0,0,0,
2059-02-02,2,nd,Sunday,7,33,1,5,2059-01-27,2059-02-02,1,2,February,2059-02-01,2059-02-28,1,2059,2059,2058,0,0,2059-02-02,02/2059,02/02/2059,20590202,939,59-03,59,3,1,5,2059-01-29,2059-02-11,0,0,0,
2059-02-03,3,rd,Monday,1,34,0,6,2059-02-03,2059-02-09,1,2,February,2059-02-01,2059-02-28,1,2059,2059,2058,0,0,2059-02-03,02/2059,02/03/2059,20590203,939,59-03,59,3,1,6,2059-01-29,2059-02-11,0,0,1,A
2059-02-04,4,th,Tuesday,2,35,0,6,2059-02-03,2059-02-09,1,2,February,2059-02-01,2059-02-28,1,2059,2059,2058,0,0,2059-02-04,02/2059,02/04/2059,20590204,939,59-03,59,3,1,7,2059-01-29,2059-02-11,0,0,1,B
2059-02-05,5,th,Wednesday,3,36,0,6,2059-02-03,2059-02-09,1,2,February,2059-02-01,2059-02-28,1,2059,2059,2058,0,0,2059-02-05,02/2059,02/05/2059,20590205,939,59-03,59,3,2,8,2059-01-29,2059-02-11,0,0,1,A
2059-02-06,6,th,Thursday,4,37,0,6,2059-02-03,2059-02-09,1,2,February,2059-02-01,2059-02-28,1,2059,2059,2058,0,0,2059-02-06,02/2059,02/06/2059,20590206,939,59-03,59,3,2,9,2059-01-29,2059-02-11,0,0,1,B
2059-02-07,7,th,Friday,5,38,0,6,2059-02-03,2059-02-09,1,2,February,2059-02-01,2059-02-28,1,2059,2059,2058,0,0,2059-02-07,02/2059,02/07/2059,20590207,939,59-03,59,3,2,10,2059-01-29,2059-02-11,0,0,1,A
2059-02-08,8,th,Saturday,6,39,1,6,2059-02-03,2059-02-09,2,2,February,2059-02-01,2059-02-28,1,2059,2059,2058,0,0,2059-02-08,02/2059,02/08/2059,20590208,939,59-03,59,3,2,11,2059-01-29,2059-02-11,0,0,0,
2059-02-09,9,th,Sunday,7,40,1,6,2059-02-03,2059-02-09,2,2,February,2059-02-01,2059-02-28,1,2059,2059,2058,0,0,2059-02-09,02/2059,02/09/2059,20590209,939,59-03,59,3,2,12,2059-01-29,2059-02-11,0,0,0,
2059-02-10,10,th,Monday,1,41,0,7,2059-02-10,2059-02-16,2,2,February,2059-02-01,2059-02-28,1,2059,2059,2058,0,0,2059-02-10,02/2059,02/10/2059,20590210,939,59-03,59,3,2,13,2059-01-29,2059-02-11,0,0,1,B
2059-02-11,11,th,Tuesday,2,42,0,7,2059-02-10,2059-02-16,2,2,February,2059-02-01,2059-02-28,1,2059,2059,2058,0,0,2059-02-11,02/2059,02/11/2059,20590211,939,59-03,59,3,2,14,2059-01-29,2059-02-11,0,0,1,A
2059-02-12,12,th,Wednesday,3,43,0,7,2059-02-10,2059-02-16,2,2,February,2059-02-01,2059-02-28,1,2059,2059,2058,0,0,2059-02-12,02/2059,02/12/2059,20590212,940,59-04,59,4,1,1,2059-02-12,2059-02-25,0,0,1,B
2059-02-13,13,th,Thursday,4,44,0,7,2059-02-10,2059-02-16,2,2,February,2059-02-01,2059-02-28,1,2059,2059,2058,0,0,2059-02-13,02/2059,02/13/2059,20590213,940,59-04,59,4,1,2,2059-02-12,2059-02-25,0,0,1,A
2059-02-14,14,th,Friday,5,45,0,7,2059-02-10,2059-02-16,2,2,February,2059-02-01,2059-02-28,1,2059,2059,2058,0,0,2059-02-14,02/2059,02/14/2059,20590214,940,59-04,59,4,1,3,2059-02-12,2059-02-25,0,0,1,B
