date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2053-03-01,1,st,Saturday,6,60,1,9,2053-02-24,2053-03-02,1,3,March,2053-03-01,2053-03-31,1,2053,2053,2052,0,0,2053-03-01,03/2053,03/01/2053,20530301,785,53-05,53,5,1,4,2053-02-26,2053-03-11,0,0,0,
2053-03-02,2,nd,Sunday,7,61,1,9,2053-02-24,2053-03-02,1,3,March,2053-03-01,2053-03-31,1,2053,2053,2052,0,0,2053-03-02,03/2053,03/02/2053,20530302,785,53-05,53,5,1,5,2053-02-26,2053-03-11,0,0,0,
2053-03-03,3,rd,Monday,1,62,0,10,2053-03-03,2053-03-09,1,3,March,2053-03-01,2053-03-31,1,2053,2053,2052,0,0,2053-03-03,03/2053,03/03/2053,20530303,785,53-05,53,5,1,6,2053-02-26,2053-03-11,0,0,1,B
2053-03-04,4,th,Tuesday,2,63,0,10,2053-03-03,2053-03-09,1,3,March,2053-03-01,2053-03-31,1,2053,2053,2052,0,0,2053-03-04,03/2053,03/04/2053,20530304,785,53-05,53,5,1,7,2053-02-26,2053-03-11,0,0,1,A
2053-03-05,5,th,Wednesday,3,64,0,10,2053-03-03,2053-03-09,1,3,March,2053-03-01,2053-03-31,1,2053,2053,2052,0,0,2053-03-05,03/2053,03/05/2053,20530305,785,53-05,53,5,2,8,2053-02-26,2053-03-11,0,0,1,B
2053-03-06,6,th,Thursday,4,65,0,10,2053-03-03,2053-03-09,1,3,March,2053-03-01,2053-03-31,1,2053,2053,2052,0,0,2053-03-06,03/2053,03/06/2053,20530306,785,53-05,53,5,2,9,2053-02-26,2053-03-11,0,0,1,A
2053-03-07,7,th,Friday,5,66,0,10,2053-03-03,2053-03-09,1,3,March,2053-03-01,2053-03-31,1,2053,2053,2052,0,0,2053-03-07,03/2053,03/07/2053,20530307,785,53-05,53,5,2,10,2053-02-26,2053-03-11,0,0,1,B
2053-03-08,8,th,Saturday,6,67,1,10,2053-03-03,2053-03-09,2,3,March,2053-03-01,2053-03-31,1,2053,2053,2052,0,0,2053-03-08,03/2053,03/08/2053,20530308,785,53-05,53,5,2,11,2053-02-26,2053-03-11,0,0,0,
2053-03-09,9,th,Sunday,7,68,1,10,2053-03-03,2053-03-09,2,3,March,2053-03-01,2053-03-31,1,2053,2053,2052,0,0,2053-03-09,03/2053,03/09/2053,20530309,785,53-05,53,5,2,12,2053-02-26,2053-03-11,0,0,0,
2053-03-10,10,th,Monday,1,69,0,11,2053-03-10,2053-03-16,2,3,March,2053-03-01,2053-03-31,1,2053,2053,2052,0,0,2053-03-10,03/2053,03/10/2053,20530310,785,53-05,53,5,2,13,2053-02-26,2053-03-11,0,0,1,A
2053-03-11,11,th,Tuesday,2,70,0,11,2053-03-10,2053-03-16,2,3,March,2053-03-01,2053-03-31,1,2053,2053,2052,0,0,2053-03-11,03/2053,03/11/2053,20530311,785,53-05,53,5,2,14,2053-02-26,2053-03-11,0,0,1,B
2053-03-12,12,th,Wednesday,3,71,0,11,2053-03-10,2053-03-16,2,3,March,2053-03-01,2053-03-31,1,2053,2053,2052,0,0,2053-03-12,03/2053,03/12/2053,20530312,786,53-06,53,6,1,1,2053-03-12,2053-03-25,0,0,1,A
