date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2029-05-01,1,st,Tuesday,2,121,0,18,2029-04-30,2029-05-06,1,5,May,2029-05-01,2029-05-31,2,2029,2029,2028,0,0,2029-05-01,05/2029,05/01/2029,20290501,165,29-09,29,9,2,9,2029-04-23,2029-05-06,0,0,1,A
2029-05-02,2,nd,Wednesday,3,122,0,18,2029-04-30,2029-05-06,1,5,May,2029-05-01,2029-05-31,2,2029,2029,2028,0,0,2029-05-02,05/2029,05/02/2029,20290502,165,29-09,29,9,2,10,2029-04-23,2029-05-06,0,0,1,B
2029-05-03,3,rd,Thursday,4,123,0,18,2029-04-30,2029-05-06,1,5,May,2029-05-01,2029-05-31,2,2029,2029,2028,0,0,2029-05-03,05/2029,05/03/2029,20290503,165,29-09,29,9,2,11,2029-04-23,2029-05-06,0,0,1,A
2029-05-04,4,th,Friday,5,124,0,18,2029-04-30,2029-05-06,1,5,May,2029-05-01,2029-05-31,2,2029,2029,2028,0,0,2029-05-04,05/2029,05/04/2029,20290504,165,29-09,29,9,2,12,2029-04-23,2029-05-06,0,0,1,B
2029-05-05,5,th,Saturday,6,125,1,18,2029-04-30,2029-05-06,1,5,May,2029-05-01,2029-05-31,2,2029,2029,2028,0,0,2029-05-05,05/2029,05/05/2029,20290505,165,29-09,29,9,2,13,2029-04-23,2029-05-06,0,0,0,
2029-05-06,6,th,Sunday,7,126,1,18,2029-04-30,2029-05-06,1,5,May,2029-05-01,2029-05-31,2,2029,2029,2028,0,0,2029-05-06,05/2029,05/06/2029,20290506,165,29-09,29,9,2,14,2029-04-23,2029-05-06,0,0,0,
2029-05-07,7,th,Monday,1,127,0,19,2029-05-07,2029-05-13,1,5,May,2029-05-01,2029-05-31,2,2029,2029,2028,0,0,2029-05-07,05/2029,05/07/2029,20290507,166,29-10,29,10,1,1,2029-05-07,2029-05-20,0,0,1,A
2029-05-08,8,th,Tuesday,2,128,0,19,2029-05-07,2029-05-13,2,5,May,2029-05-01,2029-05-31,2,2029,2029,2028,0,0,2029-05-08,05/2029,05/08/2029,20290508,166,29-10,29,10,1,2,2029-05-07,2029-05-20,0,0,1,B
2029-05-09,9,th,Wednesday,3,129,0,19,2029-05-07,2029-05-13,2,5,May,2029-05-01,2029-05-31,2,2029,2029,2028,0,0,2029-05-09,05/2029,05/09/2029,20290509,166,29-10,29,10,1,3,2029-05-07,2029-05-20,0,0,1,A
2029-05-10,10,th,Thursday,4,130,0,19,2029-05-07,2029-05-13,2,5,May,2029-05-01,2029-05-31,2,2029,2029,2028,0,0,2029-05-10,05/2029,05/10/2029,20290510,166,29-10,29,10,1,4,2029-05-07,2029-05-20,0,0,1,B
2029-05-11,11,th,Friday,5,131,0,19,2029-05-07,2029-05-13,2,5,May,2029-05-01,2029-05-31,2,2029,2029,2028,0,0,2029-05-11,05/2029,05/11/2029,20290511,166,29-10,29,10,1,5,2029-05-07,2029-05-20,0,0,1,A
