date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2064-01-01,1,st,Tuesday,2,1,0,1,2063-12-31,2064-01-06,1,1,January,2064-01-01,2064-01-31,1,2064,2064,2063,1,0,2064-01-01,01/2064,01/01/2064,20640101,1067,64-01,64,1,1,1,2064-01-01,2064-01-14,0,0,1,B
2064-01-02,2,nd,Wednesday,3,2,0,1,2063-12-31,2064-01-06,1,1,January,2064-01-01,2064-01-31,1,2064,2064,2063,1,0,2064-01-02,01/2064,01/02/2064,20640102,1067,64-01,64,1,1,2,2064-01-01,2064-01-14,0,0,1,A
2064-01-03,3,rd,Thursday,4,3,0,1,2063-12-31,2064-01-06,1,1,January,2064-01-01,2064-01-31,1,2064,2064,2063,1,0,2064-01-03,01/2064,01/03/2064,20640103,1067,64-01,64,1,1,3,2064-01-01,2064-01-14,0,0,1,B
2064-01-04,4,th,Friday,5,4,0,1,2063-12-31,2064-01-06,1,1,January,2064-01-01,2064-01-31,1,2064,2064,2063,1,0,2064-01-04,01/2064,01/04/2064,20640104,1067,64-01,64,1,1,4,2064-01-01,2064-01-14,0,0,1,A
2064-01-05,5,th,Saturday,6,5,1,1,2063-12-31,2064-01-06,1,1,January,2064-01-01,2064-01-31,1,2064,2064,2063,1,0,2064-01-05,01/2064,01/05/2064,20640105,1067,64-01,64,1,1,5,2064-01-01,2064-01-14,0,0,0,
2064-01-06,6,th,Sunday,7,6,1,1,2063-12-31,2064-01-06,1,1,January,2064-01-01,2064-01-31,1,2064,2064,2063,1,0,2064-01-06,01/2064,01/06/2064,20640106,1067,64-01,64,1,1,6,2064-01-01,2064-01-14,0,0,0,
2064-01-07,7,th,Monday,1,7,0,2,2064-01-07,2064-01-13,1,1,January,2064-01-01,2064-01-31,1,2064,2064,2063,1,0,2064-01-07,01/2064,01/07/2064,20640107,1067,64-01,64,1,1,7,2064-01-01,2064-01-14,0,0,1,B
2064-01-08,8,th,Tuesday,2,8,0,2,2064-01-07,2064-01-13,2,1,January,2064-01-01,2064-01-31,1,2064,2064,2063,1,0,2064-01-08,01/2064,01/08/2064,20640108,1067,64-01,64,1,2,8,2064-01-01,2064-01-14,0,0,1,A
2064-01-09,9,th,Wednesday,3,9,0,2,2064-01-07,2064-01-13,2,1,January,2064-01-01,2064-01-31,1,2064,2064,2063,1,0,2064-01-09,01/2064,01/09/2064,20640109,1067,64-01,64,1,2,9,2064-01-01,2064-01-14,0,0,1,B
2064-01-10,10,th,Thursday,4,10,0,2,2064-01-07,2064-01-13,2,1,January,2064-01-01,2064-01-31,1,2064,2064,2063,1,0,2064-01-10,01/2064,01/10/2064,20640110,1067,64-01,64,1,2,10,2064-01-01,2064-01-14,0,0,1,A
