date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2028-06-01,1,st,Thursday,4,153,0,22,2028-05-29,2028-06-04,1,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-01,06/2028,06/01/2028,20280601,141,28-11,28,11,2,13,2028-05-20,2028-06-02,0,0,1,A
2028-06-02,2,nd,Friday,5,154,0,22,2028-05-29,2028-06-04,1,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-02,06/2028,06/02/2028,20280602,141,28-11,28,11,2,14,2028-05-20,2028-06-02,0,0,1,B
2028-06-03,3,rd,Saturday,6,155,1,22,2028-05-29,2028-06-04,1,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-03,06/2028,06/03/2028,20280603,142,28-12,28,12,1,1,2028-06-03,2028-06-16,0,0,0,
2028-06-04,4,th,Sunday,7,156,1,22,2028-05-29,2028-06-04,1,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-04,06/2028,06/04/2028,20280604,142,28-12,28,12,1,2,2028-06-03,2028-06-16,0,0,0,
2028-06-05,5,th,Monday,1,157,0,23,2028-06-05,2028-06-11,1,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-05,06/2028,06/05/2028,20280605,142,28-12,28,12,1,3,2028-06-03,2028-06-16,0,0,1,A
2028-06-06,6,th,Tuesday,2,158,0,23,2028-06-05,2028-06-11,1,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-06,06/2028,06/06/2028,20280606,142,28-12,28,12,1,4,2028-06-03,2028-06-16,0,0,1,B
2028-06-07,7,th,Wednesday,3,159,0,23,2028-06-05,2028-06-11,1,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-07,06/2028,06/07/2028,20280607,142,28-12,28,12,1,5,2028-06-03,2028-06-16,0,0,1,A
2028-06-08,8,th,Thursday,4,160,0,23,2028-06-05,2028-06-11,2,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-08,06/2028,06/08/2028,20280608,142,28-12,28,12,1,6,2028-06-03,2028-06-16,0,0,1,B
2028-06-09,9,th,Friday,5,161,0,23,2028-06-05,2028-06-11,2,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-09,06/2028,06/09/2028,20280609,142,28-12,28,12,1,7,2028-06-03,2028-06-16,0,0,1,A
2028-06-10,10,th,Saturday,6,162,1,23,2028-06-05,2028-06-11,2,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-10,06/2028,06/10/2028,20280610,142,28-12,28,12,2,8,2028-06-03,2028-06-16,0,0,0,
2028-06-11,11,th,Sunday,7,163,1,23,2028-06-05,2028-06-11,2,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-11,06/2028,06/11/2028,20280611,142,28-12,28,12,2,9,2028-06-03,2028-06-16,0,0,0,
2028-06-12,12,th,Monday,1,164,0,24,2028-06-12,2028-06-18,2,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-12,06/2028,06/12/2028,20280612,142,28-12,28,12,2,10,2028-06-03,2028-06-16,0,0,1,B
2028-06-13,13,th,Tuesday,2,165,0,24,2028-06-12,2028-06-18,2,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-13,06/2028,06/13/2028,20280613,142,28-12,28,12,2,11,2028-06-03,2028-06-16,0,0,1,A
2028-06-14,14,th,Wednesday,3,166,0,24,2028-06-12,2028-06-18,2,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-14,06/2028,06/14/2028,20280614,142,28-12,28,12,2,12,2028-06-03,2028-06-16,0,0,1,B
2028-06-15,15,th,Thursday,4,167,0,24,2028-06-12,2028-06-18,3,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-15,06/2028,06/15/2028,20280615,142,28-12,28,12,2,13,2028-06-03,2028-06-16,0,0,1,A
2028-06-16,16,th,Friday,5,168,0,24,2028-06-12,2028-06-18,3,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-16,06/2028,06/16/2028,20280616,142,28-12,28,12,2,14,2028-06-03,2028-06-16,0,0,1,B
2028-06-17,17,th,Saturday,6,169,1,24,2028-06-12,2028-06-18,3,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-17,06/2028,06/17/2028,20280617,143,28-13,28,13,1,1,2028-06-17,2028-06-30,0,0,0,
2028-06-18,18,th,Sunday,7,170,1,24,2028-06-12,2028-06-18,3,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-18,06/2028,06/18/2028,20280618,143,28-13,28,13,1,2,2028-06-17,2028-06-30,0,0,0,
2028-06-19,19,th,Monday,1,171,0,25,2028-06-19,2028-06-25,3,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-19,06/2028,06/19/2028,20280619,143,28-13,28,13,1,3,2028-06-17,2028-06-30,0,0,1,A
2028-06-20,20,th,Tuesday,2,172,0,25,2028-06-19,2028-06-25,3,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-20,06/2028,06/20/2028,20280620,143,28-13,28,13,1,4,2028-06-17,2028-06-30,0,0,1,B
2028-06-21,21,st,Wednesday,3,173,0,25,2028-06-19,2028-06-25,3,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-21,06/2028,06/21/2028,20280621,143,28-13,28,13,1,5,2028-06-17,2028-06-30,0,0,1,A
2028-06-22,22,nd,Thursday,4,174,0,25,2028-06-19,2028-06-25,4,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-22,06/2028,06/22/2028,20280622,143,28-13,28,13,1,6,2028-06-17,2028-06-30,0,0,1,B
2028-06-23,23,rd,Friday,5,175,0,25,2028-06-19,2028-06-25,4,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-23,06/2028,06/23/2028,20280623,143,28-13,28,13,1,7,2028-06-17,2028-06-30,0,0,1,A
2028-06-24,24,th,Saturday,6,176,1,25,2028-06-19,2028-06-25,4,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-24,06/2028,06/24/2028,20280624,143,28-13,28,13,2,8,2028-06-17,2028-06-30,0,0,0,
2028-06-25,25,th,Sunday,7,177,1,25,2028-06-19,2028-06-25,4,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-25,06/2028,06/25/2028,20280625,143,28-13,28,13,2,9,2028-06-17,2028-06-30,0,0,0,
2028-06-26,26,th,Monday,1,178,0,26,2028-06-26,2028-07-02,4,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-26,06/2028,06/26/2028,20280626,143,28-13,28,13,2,10,2028-06-17,2028-06-30,0,0,1,B
2028-06-27,27,th,Tuesday,2,179,0,26,2028-06-26,2028-07-02,4,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-27,06/2028,06/27/2028,20280627,143,28-13,28,13,2,11,2028-06-17,2028-06-30,0,0,1,A
2028-06-28,28,th,Wednesday,3,180,0,26,2028-06-26,2028-07-02,4,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-28,06/2028,06/28/2028,20280628,143,28-13,28,13,2,12,2028-06-17,2028-06-30,0,0,1,B
2028-06-29,29,th,Thursday,4,181,0,26,2028-06-26,2028-07-02,5,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-29,06/2028,06/29/2028,20280629,143,28-13,28,13,2,13,2028-06-17,2028-06-30,0,0,1,A
2028-06-30,30,th,Friday,5,182,0,26,2028-06-26,2028-07-02,5,6,June,2028-06-01,2028-06-30,2,2028,2028,2027,1,0,2028-06-30,06/2028,06/30/2028,20280630,143,28-13,28,13,2,14,2028-06-17,2028-06-30,0,0,1,B
