date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2042-10-01,1,st,Wednesday,3,274,0,40,2042-09-29,2042-10-05,1,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-01,10/2042,10/01/2042,20421001,514,42-20,42,20,2,8,2042-09-24,2042-10-07,0,0,1,B
2042-10-02,2,nd,Thursday,4,275,0,40,2042-09-29,2042-10-05,1,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-02,10/2042,10/02/2042,20421002,514,42-20,42,20,2,9,2042-09-24,2042-10-07,0,0,1,A
2042-10-03,3,rd,Friday,5,276,0,40,2042-09-29,2042-10-05,1,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-03,10/2042,10/03/2042,20421003,514,42-20,42,20,2,10,2042-09-24,2042-10-07,0,0,1,B
2042-10-04,4,th,Saturday,6,277,1,40,2042-09-29,2042-10-05,1,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-04,10/2042,10/04/2042,20421004,514,42-20,42,20,2,11,2042-09-24,2042-10-07,0,0,0,
2042-10-05,5,th,Sunday,7,278,1,40,2042-09-29,2042-10-05,1,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-05,10/2042,10/05/2042,20421005,514,42-20,42,20,2,12,2042-09-24,2042-10-07,0,0,0,
2042-10-06,6,th,Monday,1,279,0,41,2042-10-06,2042-10-12,1,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-06,10/2042,10/06/2042,20421006,514,42-20,42,20,2,13,2042-09-24,2042-10-07,0,0,1,A
2042-10-07,7,th,Tuesday,2,280,0,41,2042-10-06,2042-10-12,1,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-07,10/2042,10/07/2042,20421007,514,42-20,42,20,2,14,2042-09-24,2042-10-07,0,0,1,B
2042-10-08,8,th,Wednesday,3,281,0,41,2042-10-06,2042-10-12,2,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-08,10/2042,10/08/2042,20421008,515,42-21,42,21,1,1,2042-10-08,2042-10-21,0,0,1,A
2042-10-09,9,th,Thursday,4,282,0,41,2042-10-06,2042-10-12,2,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-09,10/2042,10/09/2042,20421009,515,42-21,42,21,1,2,2042-10-08,2042-10-21,0,0,1,B
2042-10-10,10,th,Friday,5,283,0,41,2042-10-06,2042-10-12,2,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-10,10/2042,10/10/2042,20421010,515,42-21,42,21,1,3,2042-10-08,2042-10-21,0,0,1,A
2042-10-11,11,th,Saturday,6,284,1,41,2042-10-06,2042-10-12,2,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-11,10/2042,10/11/2042,20421011,515,42-21,42,21,1,4,2042-10-08,2042-10-21,0,0,0,
2042-10-12,12,th,Sunday,7,285,1,41,2042-10-06,2042-10-12,2,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-12,10/2042,10/12/2042,20421012,515,42-21,42,21,1,5,2042-10-08,2042-10-21,0,0,0,
2042-10-13,13,th,Monday,1,286,0,42,2042-10-13,2042-10-19,2,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-13,10/2042,10/13/2042,20421013,515,42-21,42,21,1,6,2042-10-08,2042-10-21,0,0,1,B
2042-10-14,14,th,Tuesday,2,287,0,42,2042-10-13,2042-10-19,2,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-14,10/2042,10/14/2042,20421014,515,42-21,42,21,1,7,2042-10-08,2042-10-21,0,0,1,A
2042-10-15,15,th,Wednesday,3,288,0,42,2042-10-13,2042-10-19,3,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-15,10/2042,10/15/2042,20421015,515,42-21,42,21,2,8,2042-10-08,2042-10-21,0,0,1,B
2042-10-16,16,th,Thursday,4,289,0,42,2042-10-13,2042-10-19,3,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-16,10/2042,10/16/2042,20421016,515,42-21,42,21,2,9,2042-10-08,2042-10-21,0,0,1,A
2042-10-17,17,th,Friday,5,290,0,42,2042-10-13,2042-10-19,3,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-17,10/2042,10/17/2042,20421017,515,42-21,42,21,2,10,2042-10-08,2042-10-21,0,0,1,B
2042-10-18,18,th,Saturday,6,291,1,42,2042-10-13,2042-10-19,3,10,October,2042-10-01,2042-10-31,4,2042,2042,2042,0,0,2042-10-18,10/2042,10/18/2042,20421018,515,42-21,42,21,2,11,2042-10-08,2042-10-21,0,0,0,
