date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2051-01-01,1,st,Sunday,7,1,1,52,2050-12-26,2051-01-01,1,1,January,2051-01-01,2051-01-31,1,2051,2051,2050,0,0,2051-01-01,01/2051,01/01/2051,20510101,729,51-01,51,1,1,1,2051-01-01,2051-01-14,0,0,0,
2051-01-02,2,nd,Monday,1,2,0,1,2051-01-02,2051-01-08,1,1,January,2051-01-01,2051-01-31,1,2051,2051,2050,0,0,2051-01-02,01/2051,01/02/2051,20510102,729,51-01,51,1,1,2,2051-01-01,2051-01-14,0,0,1,A
2051-01-03,3,rd,Tuesday,2,3,0,1,2051-01-02,2051-01-08,1,1,January,2051-01-01,2051-01-31,1,2051,2051,2050,0,0,2051-01-03,01/2051,01/03/2051,20510103,729,51-01,51,1,1,3,2051-01-01,2051-01-14,0,0,1,B
2051-01-04,4,th,Wednesday,3,4,0,1,2051-01-02,2051-01-08,1,1,January,2051-01-01,2051-01-31,1,2051,2051,2050,0,0,2051-01-04,01/2051,01/04/2051,20510104,729,51-01,51,1,1,4,2051-01-01,2051-01-14,0,0,1,A
2051-01-05,5,th,Thursday,4,5,0,1,2051-01-02,2051-01-08,1,1,January,2051-01-01,2051-01-31,1,2051,2051,2050,0,0,2051-01-05,01/2051,01/05/2051,20510105,729,51-01,51,1,1,5,2051-01-01,2051-01-14,0,0,1,B
2051-01-06,6,th,Friday,5,6,0,1,2051-01-02,2051-01-08,1,1,January,2051-01-01,2051-01-31,1,2051,2051,2050,0,0,2051-01-06,01/2051,01/06/2051,20510106,729,51-01,51,1,1,6,2051-01-01,2051-01-14,0,0,1,A
2051-01-07,7,th,Saturday,6,7,1,1,2051-01-02,2051-01-08,1,1,January,2051-01-01,2051-01-31,1,2051,2051,2050,0,0,2051-01-07,01/2051,01/07/2051,20510107,729,51-01,51,1,1,7,2051-01-01,2051-01-14,0,0,0,
2051-01-08,8,th,Sunday,7,8,1,1,2051-01-02,2051-01-08,2,1,January,2051-01-01,2051-01-31,1,2051,2051,2050,0,0,2051-01-08,01/2051,01/08/2051,20510108,729,51-01,51,1,2,8,2051-01-01,2051-01-14,0,0,0,
2051-01-09,9,th,Monday,1,9,0,2,2051-01-09,2051-01-15,2,1,January,2051-01-01,2051-01-31,1,2051,2051,2050,0,0,2051-01-09,01/2051,01/09/2051,20510109,729,51-01,51,1,2,9,2051-01-01,2051-01-14,0,0,1,B
2051-01-10,10,th,Tuesday,2,10,0,2,2051-01-09,2051-01-15,2,1,January,2051-01-01,2051-01-31,1,2051,2051,2050,0,0,2051-01-10,01/2051,01/10/2051,20510110,729,51-01,51,1,2,10,2051-01-01,2051-01-14,0,0,1,A
