date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2057-01-01,1,st,Monday,1,1,0,1,2057-01-01,2057-01-07,1,1,January,2057-01-01,2057-01-31,1,2057,2057,2056,0,0,2057-01-01,01/2057,01/01/2057,20570101,885,57-01,57,1,1,1,2057-01-01,2057-01-14,0,0,1,B
2057-01-02,2,nd,Tuesday,2,2,0,1,2057-01-01,2057-01-07,1,1,January,2057-01-01,2057-01-31,1,2057,2057,2056,0,0,2057-01-02,01/2057,01/02/2057,20570102,885,57-01,57,1,1,2,2057-01-01,2057-01-14,0,0,1,A
2057-01-03,3,rd,Wednesday,3,3,0,1,2057-01-01,2057-01-07,1,1,January,2057-01-01,2057-01-31,1,2057,2057,2056,0,0,2057-01-03,01/2057,01/03/2057,20570103,885,57-01,57,1,1,3,2057-01-01,2057-01-14,0,0,1,B
2057-01-04,4,th,Thursday,4,4,0,1,2057-01-01,2057-01-07,1,1,January,2057-01-01,2057-01-31,1,2057,2057,2056,0,0,2057-01-04,01/2057,01/04/2057,20570104,885,57-01,57,1,1,4,2057-01-01,2057-01-14,0,0,1,A
2057-01-05,5,th,Friday,5,5,0,1,2057-01-01,2057-01-07,1,1,January,2057-01-01,2057-01-31,1,2057,2057,2056,0,0,2057-01-05,01/2057,01/05/2057,20570105,885,57-01,57,1,1,5,2057-01-01,2057-01-14,0,0,1,B
2057-01-06,6,th,Saturday,6,6,1,1,2057-01-01,2057-01-07,1,1,January,2057-01-01,2057-01-31,1,2057,2057,2056,0,0,2057-01-06,01/2057,01/06/2057,20570106,885,57-01,57,1,1,6,2057-01-01,2057-01-14,0,0,0,
2057-01-07,7,th,Sunday,7,7,1,1,2057-01-01,2057-01-07,1,1,January,2057-01-01,2057-01-31,1,2057,2057,2056,0,0,2057-01-07,01/2057,01/07/2057,20570107,885,57-01,57,1,1,7,2057-01-01,2057-01-14,0,0,0,
2057-01-08,8,th,Monday,1,8,0,2,2057-01-08,2057-01-14,2,1,January,2057-01-01,2057-01-31,1,2057,2057,2056,0,0,2057-01-08,01/2057,01/08/2057,20570108,885,57-01,57,1,2,8,2057-01-01,2057-01-14,0,0,1,A
2057-01-09,9,th,Tuesday,2,9,0,2,2057-01-08,2057-01-14,2,1,January,2057-01-01,2057-01-31,1,2057,2057,2056,0,0,2057-01-09,01/2057,01/09/2057,20570109,885,57-01,57,1,2,9,2057-01-01,2057-01-14,0,0,1,B
2057-01-10,10,th,Wednesday,3,10,0,2,2057-01-08,2057-01-14,2,1,January,2057-01-01,2057-01-31,1,2057,2057,2056,0,0,2057-01-10,01/2057,01/10/2057,20570110,885,57-01,57,1,2,10,2057-01-01,2057-01-14,0,0,1,A
2057-01-11,11,th,Thursday,4,11,0,2,2057-01-08,2057-01-14,2,1,January,2057-01-01,2057-01-31,1,2057,2057,2056,0,0,2057-01-11,01/2057,01/11/2057,20570111,885,57-01,57,1,2,11,2057-01-01,2057-01-14,0,0,1,B
2057-01-12,12,th,Friday,5,12,0,2,2057-01-08,2057-01-14,2,1,January,2057-01-01,2057-01-31,1,2057,2057,2056,0,0,2057-01-12,01/2057,01/12/2057,20570112,885,57-01,57,1,2,12,2057-01-01,2057-01-14,0,0,1,A
2057-01-13,13,th,Saturday,6,13,1,2,2057-01-08,2057-01-14,2,1,January,2057-01-01,2057-01-31,1,2057,2057,2056,0,0,2057-01-13,01/2057,01/13/2057,20570113,885,57-01,57,1,2,13,2057-01-01,2057-01-14,0,0,0,
2057-01-14,14,th,Sunday,7,14,1,2,2057-01-08,2057-01-14,2,1,January,2057-01-01,2057-01-31,1,2057,2057,2056,0,0,2057-01-14,01/2057,01/14/2057,20570114,885,57-01,57,1,2,14,2057-01-01,2057-01-14,0,0,0,
2057-01-15,15,th,Monday,1,15,0,3,2057-01-15,2057-01-21,3,1,January,2057-01-01,2057-01-31,1,2057,2057,2056,0,0,2057-01-15,01/2057,01/15/2057,20570115,886,57-02,57,2,1,1,2057-01-15,2057-01-28,0,0,1,B
