date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2057-07-01,1,st,Sunday,7,182,1,26,2057-06-25,2057-07-01,1,7,July,2057-07-01,2057-07-31,3,2057,2057,2056,0,0,2057-07-01,07/2057,07/01/2057,20570701,897,57-13,57,13,2,14,2057-06-18,2057-07-01,0,0,0,
2057-07-02,2,nd,Monday,1,183,0,27,2057-07-02,2057-07-08,1,7,July,2057-07-01,2057-07-31,3,2057,2057,2056,0,0,2057-07-02,07/2057,07/02/2057,20570702,898,57-14,57,14,1,1,2057-07-02,2057-07-15,0,0,1,B
2057-07-03,3,rd,Tuesday,2,184,0,27,2057-07-02,2057-07-08,1,7,July,2057-07-01,2057-07-31,3,2057,2057,2056,0,0,2057-07-03,07/2057,07/03/2057,20570703,898,57-14,57,14,1,2,2057-07-02,2057-07-15,0,0,1,A
2057-07-04,4,th,Wednesday,3,185,0,27,2057-07-02,2057-07-08,1,7,July,2057-07-01,2057-07-31,3,2057,2057,2056,0,0,2057-07-04,07/2057,07/04/2057,20570704,898,57-14,57,14,1,3,2057-07-02,2057-07-15,0,0,1,B
2057-07-05,5,th,Thursday,4,186,0,27,2057-07-02,2057-07-08,1,7,July,2057-07-01,2057-07-31,3,2057,2057,2056,0,0,2057-07-05,07/2057,07/05/2057,20570705,898,57-14,57,14,1,4,2057-07-02,2057-07-15,0,0,1,A
2057-07-06,6,th,Friday,5,187,0,27,2057-07-02,2057-07-08,1,7,July,2057-07-01,2057-07-31,3,2057,2057,2056,0,0,2057-07-06,07/2057,07/06/2057,20570706,898,57-14,57,14,1,5,2057-07-02,2057-07-15,0,0,1,B
2057-07-07,7,th,Saturday,6,188,1,27,2057-07-02,2057-07-08,1,7,July,2057-07-01,2057-07-31,3,2057,2057,2056,0,0,2057-07-07,07/2057,07/07/2057,20570707,898,57-14,57,14,1,6,2057-07-02,2057-07-15,0,0,0,
2057-07-08,8,th,Sunday,7,189,1,27,2057-07-02,2057-07-08,2,7,July,2057-07-01,2057-07-31,3,2057,2057,2056,0,0,2057-07-08,07/2057,07/08/2057,20570708,898,57-14,57,14,1,7,2057-07-02,2057-07-15,0,0,0,
2057-07-09,9,th,Monday,1,190,0,28,2057-07-09,2057-07-15,2,7,July,2057-07-01,2057-07-31,3,2057,2057,2056,0,0,2057-07-09,07/2057,07/09/2057,20570709,898,57-14,57,14,2,8,2057-07-02,2057-07-15,0,0,1,A
2057-07-10,10,th,Tuesday,2,191,0,28,2057-07-09,2057-07-15,2,7,July,2057-07-01,2057-07-31,3,2057,2057,2056,0,0,2057-07-10,07/2057,07/10/2057,20570710,898,57-14,57,14,2,9,2057-07-02,2057-07-15,0,0,1,B
2057-07-11,11,th,Wednesday,3,192,0,28,2057-07-09,2057-07-15,2,7,July,2057-07-01,2057-07-31,3,2057,2057,2056,0,0,2057-07-11,07/2057,07/11/2057,20570711,898,57-14,57,14,2,10,2057-07-02,2057-07-15,0,0,1,A
2057-07-12,12,th,Thursday,4,193,0,28,2057-07-09,2057-07-15,2,7,July,2057-07-01,2057-07-31,3,2057,2057,2056,0,0,2057-07-12,07/2057,07/12/2057,20570712,898,57-14,57,14,2,11,2057-07-02,2057-07-15,0,0,1,B
2057-07-13,13,th,Friday,5,194,0,28,2057-07-09,2057-07-15,2,7,July,2057-07-01,2057-07-31,3,2057,2057,2056,0,0,2057-07-13,07/2057,07/13/2057,20570713,898,57-14,57,14,2,12,2057-07-02,2057-07-15,0,0,1,A
2057-07-14,14,th,Saturday,6,195,1,28,2057-07-09,2057-07-15,2,7,July,2057-07-01,2057-07-31,3,2057,2057,2056,0,0,2057-07-14,07/2057,07/14/2057,20570714,898,57-14,57,14,2,13,2057-07-02,2057-07-15,0,0,0,
2057-07-15,15,th,Sunday,7,196,1,28,2057-07-09,2057-07-15,3,7,July,2057-07-01,2057-07-31,3,2057,2057,2056,0,0,2057-07-15,07/2057,07/15/2057,20570715,898,57-14,57,14,2,14,2057-07-02,2057-07-15,0,0,0,
