date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2066-03-01,1,st,Monday,1,60,0,9,2066-03-01,2066-03-07,1,3,March,2066-03-01,2066-03-31,1,2066,2066,2065,0,0,2066-03-01,03/2066,03/01/2066,20660301,1123,66-05,66,5,1,4,2066-02-26,2066-03-11,0,0,1,B
2066-03-02,2,nd,Tuesday,2,61,0,9,2066-03-01,2066-03-07,1,3,March,2066-03-01,2066-03-31,1,2066,2066,2065,0,0,2066-03-02,03/2066,03/02/2066,20660302,1123,66-05,66,5,1,5,2066-02-26,2066-03-11,0,0,1,A
2066-03-03,3,rd,Wednesday,3,62,0,9,2066-03-01,2066-03-07,1,3,March,2066-03-01,2066-03-31,1,2066,2066,2065,0,0,2066-03-03,03/2066,03/03/2066,20660303,1123,66-05,66,5,1,6,2066-02-26,2066-03-11,0,0,1,B
2066-03-04,4,th,Thursday,4,63,0,9,2066-03-01,2066-03-07,1,3,March,2066-03-01,2066-03-31,1,2066,2066,2065,0,0,2066-03-04,03/2066,03/04/2066,20660304,1123,66-05,66,5,1,7,2066-02-26,2066-03-11,0,0,1,A
2066-03-05,5,th,Friday,5,64,0,9,2066-03-01,2066-03-07,1,3,March,2066-03-01,2066-03-31,1,2066,2066,2065,0,0,2066-03-05,03/2066,03/05/2066,20660305,1123,66-05,66,5,2,8,2066-02-26,2066-03-11,0,0,1,B
2066-03-06,6,th,Saturday,6,65,1,9,2066-03-01,2066-03-07,1,3,March,2066-03-01,2066-03-31,1,2066,2066,2065,0,0,2066-03-06,03/2066,03/06/2066,20660306,1123,66-05,66,5,2,9,2066-02-26,2066-03-11,0,0,0,
2066-03-07,7,th,Sunday,7,66,1,9,2066-03-01,2066-03-07,1,3,March,2066-03-01,2066-03-31,1,2066,2066,2065,0,0,2066-03-07,03/2066,03/07/2066,20660307,1123,66-05,66,5,2,10,2066-02-26,2066-03-11,0,0,0,
2066-03-08,8,th,Monday,1,67,0,10,2066-03-08,2066-03-14,2,3,March,2066-03-01,2066-03-31,1,2066,2066,2065,0,0,2066-03-08,03/2066,03/08/2066,20660308,1123,66-05,66,5,2,11,2066-02-26,2066-03-11,0,0,1,A
2066-03-09,9,th,Tuesday,2,68,0,10,2066-03-08,2066-03-14,2,3,March,2066-03-01,2066-03-31,1,2066,2066,2065,0,0,2066-03-09,03/2066,03/09/2066,20660309,1123,66-05,66,5,2,12,2066-02-26,2066-03-11,0,0,1,B
2066-03-10,10,th,Wednesday,3,69,0,10,2066-03-08,2066-03-14,2,3,March,2066-03-01,2066-03-31,1,2066,2066,2065,0,0,2066-03-10,03/2066,03/10/2066,20660310,1123,66-05,66,5,2,13,2066-02-26,2066-03-11,0,0,1,A
2066-03-11,11,th,Thursday,4,70,0,10,2066-03-08,2066-03-14,2,3,March,2066-03-01,2066-03-31,1,2066,2066,2065,0,0,2066-03-11,03/2066,03/11/2066,20660311,1123,66-05,66,5,2,14,2066-02-26,2066-03-11,0,0,1,B
