date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2033-04-01,1,st,Friday,5,91,0,13,2033-03-28,2033-04-03,1,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-01,04/2033,04/01/2033,20330401,267,33-07,33,7,1,7,2033-03-26,2033-04-08,0,0,1,B
2033-04-02,2,nd,Saturday,6,92,1,13,2033-03-28,2033-04-03,1,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-02,04/2033,04/02/2033,20330402,267,33-07,33,7,2,8,2033-03-26,2033-04-08,0,0,0,
2033-04-03,3,rd,Sunday,7,93,1,13,2033-03-28,2033-04-03,1,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-03,04/2033,04/03/2033,20330403,267,33-07,33,7,2,9,2033-03-26,2033-04-08,0,0,0,
2033-04-04,4,th,Monday,1,94,0,14,2033-04-04,2033-04-10,1,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-04,04/2033,04/04/2033,20330404,267,33-07,33,7,2,10,2033-03-26,2033-04-08,0,0,1,A
2033-04-05,5,th,Tuesday,2,95,0,14,2033-04-04,2033-04-10,1,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-05,04/2033,04/05/2033,20330405,267,33-07,33,7,2,11,2033-03-26,2033-04-08,0,0,1,B
2033-04-06,6,th,Wednesday,3,96,0,14,2033-04-04,2033-04-10,1,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-06,04/2033,04/06/2033,20330406,267,33-07,33,7,2,12,2033-03-26,2033-04-08,0,0,1,A
2033-04-07,7,th,Thursday,4,97,0,14,2033-04-04,2033-04-10,1,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-07,04/2033,04/07/2033,20330407,267,33-07,33,7,2,13,2033-03-26,2033-04-08,0,0,1,B
2033-04-08,8,th,Friday,5,98,0,14,2033-04-04,2033-04-10,2,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-08,04/2033,04/08/2033,20330408,267,33-07,33,7,2,14,2033-03-26,2033-04-08,0,0,1,A
2033-04-09,9,th,Saturday,6,99,1,14,2033-04-04,2033-04-10,2,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-09,04/2033,04/09/2033,20330409,268,33-08,33,8,1,1,2033-04-09,2033-04-22,0,0,0,
2033-04-10,10,th,Sunday,7,100,1,14,2033-04-04,2033-04-10,2,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-10,04/2033,04/10/2033,20330410,268,33-08,33,8,1,2,2033-04-09,2033-04-22,0,0,0,
2033-04-11,11,th,Monday,1,101,0,15,2033-04-11,2033-04-17,2,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-11,04/2033,04/11/2033,20330411,268,33-08,33,8,1,3,2033-04-09,2033-04-22,0,0,1,B
2033-04-12,12,th,Tuesday,2,102,0,15,2033-04-11,2033-04-17,2,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-12,04/2033,04/12/2033,20330412,268,33-08,33,8,1,4,2033-04-09,2033-04-22,0,0,1,A
2033-04-13,13,th,Wednesday,3,103,0,15,2033-04-11,2033-04-17,2,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-13,04/2033,04/13/2033,20330413,268,33-08,33,8,1,5,2033-04-09,2033-04-22,0,0,1,B
2033-04-14,14,th,Thursday,4,104,0,15,2033-04-11,2033-04-17,2,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-14,04/2033,04/14/2033,20330414,268,33-08,33,8,1,6,2033-04-09,2033-04-22,0,0,1,A
2033-04-15,15,th,Friday,5,105,0,15,2033-04-11,2033-04-17,3,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-15,04/2033,04/15/2033,20330415,268,33-08,33,8,1,7,2033-04-09,2033-04-22,0,0,1,B
2033-04-16,16,th,Saturday,6,106,1,15,2033-04-11,2033-04-17,3,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-16,04/2033,04/16/2033,20330416,268,33-08,33,8,2,8,2033-04-09,2033-04-22,0,0,0,
2033-04-17,17,th,Sunday,7,107,1,15,2033-04-11,2033-04-17,3,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-17,04/2033,04/17/2033,20330417,268,33-08,33,8,2,9,2033-04-09,2033-04-22,0,0,0,
2033-04-18,18,th,Monday,1,108,0,16,2033-04-18,2033-04-24,3,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-18,04/2033,04/18/2033,20330418,268,33-08,33,8,2,10,2033-04-09,2033-04-22,0,0,1,A
2033-04-19,19,th,Tuesday,2,109,0,16,2033-04-18,2033-04-24,3,4,April,2033-04-01,2033-04-30,2,2033,2033,2032,0,0,2033-04-19,04/2033,04/19/2033,20330419,268,33-08,33,8,2,11,2033-04-09,2033-04-22,0,0,1,B
