date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2043-03-01,1,st,Sunday,7,60,1,9,2043-02-23,2043-03-01,1,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-01,03/2043,03/01/2043,20430301,525,43-05,43,5,1,4,2043-02-26,2043-03-11,0,0,0,
2043-03-02,2,nd,Monday,1,61,0,10,2043-03-02,2043-03-08,1,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-02,03/2043,03/02/2043,20430302,525,43-05,43,5,1,5,2043-02-26,2043-03-11,0,0,1,B
2043-03-03,3,rd,Tuesday,2,62,0,10,2043-03-02,2043-03-08,1,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-03,03/2043,03/03/2043,20430303,525,43-05,43,5,1,6,2043-02-26,2043-03-11,0,0,1,A
2043-03-04,4,th,Wednesday,3,63,0,10,2043-03-02,2043-03-08,1,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-04,03/2043,03/04/2043,20430304,525,43-05,43,5,1,7,2043-02-26,2043-03-11,0,0,1,B
2043-03-05,5,th,Thursday,4,64,0,10,2043-03-02,2043-03-08,1,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-05,03/2043,03/05/2043,20430305,525,43-05,43,5,2,8,2043-02-26,2043-03-11,0,0,1,A
2043-03-06,6,th,Friday,5,65,0,10,2043-03-02,2043-03-08,1,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-06,03/2043,03/06/2043,20430306,525,43-05,43,5,2,9,2043-02-26,2043-03-11,0,0,1,B
2043-03-07,7,th,Saturday,6,66,1,10,2043-03-02,2043-03-08,1,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-07,03/2043,03/07/2043,20430307,525,43-05,43,5,2,10,2043-02-26,2043-03-11,0,0,0,
2043-03-08,8,th,Sunday,7,67,1,10,2043-03-02,2043-03-08,2,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-08,03/2043,03/08/2043,20430308,525,43-05,43,5,2,11,2043-02-26,2043-03-11,0,0,0,
2043-03-09,9,th,Monday,1,68,0,11,2043-03-09,2043-03-15,2,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-09,03/2043,03/09/2043,20430309,525,43-05,43,5,2,12,2043-02-26,2043-03-11,0,0,1,A
2043-03-10,10,th,Tuesday,2,69,0,11,2043-03-09,2043-03-15,2,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-10,03/2043,03/10/2043,20430310,525,43-05,43,5,2,13,2043-02-26,2043-03-11,0,0,1,B
2043-03-11,11,th,Wednesday,3,70,0,11,2043-03-09,2043-03-15,2,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-11,03/2043,03/11/2043,20430311,525,43-05,43,5,2,14,2043-02-26,2043-03-11,0,0,1,A
2043-03-12,12,th,Thursday,4,71,0,11,2043-03-09,2043-03-15,2,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-12,03/2043,03/12/2043,20430312,526,43-06,43,6,1,1,2043-03-12,2043-03-25,0,0,1,B
2043-03-13,13,th,Friday,5,72,0,11,2043-03-09,2043-03-15,2,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-13,03/2043,03/13/2043,20430313,526,43-06,43,6,1,2,2043-03-12,2043-03-25,0,0,1,A
2043-03-14,14,th,Saturday,6,73,1,11,2043-03-09,2043-03-15,2,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-14,03/2043,03/14/2043,20430314,526,43-06,43,6,1,3,2043-03-12,2043-03-25,0,0,0,
2043-03-15,15,th,Sunday,7,74,1,11,2043-03-09,2043-03-15,3,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-15,03/2043,03/15/2043,20430315,526,43-06,43,6,1,4,2043-03-12,2043-03-25,0,0,0,
2043-03-16,16,th,Monday,1,75,0,12,2043-03-16,2043-03-22,3,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-16,03/2043,03/16/2043,20430316,526,43-06,43,6,1,5,2043-03-12,2043-03-25,0,0,1,B
2043-03-17,17,th,Tuesday,2,76,0,12,2043-03-16,2043-03-22,3,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-17,03/2043,03/17/2043,20430317,526,43-06,43,6,1,6,2043-03-12,2043-03-25,0,0,1,A
2043-03-18,18,th,Wednesday,3,77,0,12,2043-03-16,2043-03-22,3,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-18,03/2043,03/18/2043,20430318,526,43-06,43,6,1,7,2043-03-12,2043-03-25,0,0,1,B
2043-03-19,19,th,Thursday,4,78,0,12,2043-03-16,2043-03-22,3,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-19,03/2043,03/19/2043,20430319,526,43-06,43,6,2,8,2043-03-12,2043-03-25,0,0,1,A
2043-03-20,20,th,Friday,5,79,0,12,2043-03-16,2043-03-22,3,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-20,03/2043,03/20/2043,20430320,526,43-06,43,6,2,9,2043-03-12,2043-03-25,0,0,1,B
2043-03-21,21,st,Saturday,6,80,1,12,2043-03-16,2043-03-22,3,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-21,03/2043,03/21/2043,20430321,526,43-06,43,6,2,10,2043-03-12,2043-03-25,0,0,0,
2043-03-22,22,nd,Sunday,7,81,1,12,2043-03-16,2043-03-22,4,3,March,2043-03-01,2043-03-31,1,2043,2043,2042,0,0,2043-03-22,03/2043,03/22/2043,20430322,526,43-06,43,6,2,11,2043-03-12,2043-03-25,0,0,0,
