date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2070-06-01,1,st,Sunday,7,152,1,22,2070-05-26,2070-06-01,1,6,June,2070-06-01,2070-06-30,2,2070,2070,2069,0,0,2070-06-01,06/2070,06/01/2070,20700601,1233,70-11,70,11,2,12,2070-05-21,2070-06-03,0,0,0,
2070-06-02,2,nd,Monday,1,153,0,23,2070-06-02,2070-06-08,1,6,June,2070-06-01,2070-06-30,2,2070,2070,2069,0,0,2070-06-02,06/2070,06/02/2070,20700602,1233,70-11,70,11,2,13,2070-05-21,2070-06-03,0,0,1,B
2070-06-03,3,rd,Tuesday,2,154,0,23,2070-06-02,2070-06-08,1,6,June,2070-06-01,2070-06-30,2,2070,2070,2069,0,0,2070-06-03,06/2070,06/03/2070,20700603,1233,70-11,70,11,2,14,2070-05-21,2070-06-03,0,0,1,A
2070-06-04,4,th,Wednesday,3,155,0,23,2070-06-02,2070-06-08,1,6,June,2070-06-01,2070-06-30,2,2070,2070,2069,0,0,2070-06-04,06/2070,06/04/2070,20700604,1234,70-12,70,12,1,1,2070-06-04,2070-06-17,0,0,1,B
2070-06-05,5,th,Thursday,4,156,0,23,2070-06-02,2070-06-08,1,6,June,2070-06-01,2070-06-30,2,2070,2070,2069,0,0,2070-06-05,06/2070,06/05/2070,20700605,1234,70-12,70,12,1,2,2070-06-04,2070-06-17,0,0,1,A
2070-06-06,6,th,Friday,5,157,0,23,2070-06-02,2070-06-08,1,6,June,2070-06-01,2070-06-30,2,2070,2070,2069,0,0,2070-06-06,06/2070,06/06/2070,20700606,1234,70-12,70,12,1,3,2070-06-04,2070-06-17,0,0,1,B
2070-06-07,7,th,Saturday,6,158,1,23,2070-06-02,2070-06-08,1,6,June,2070-06-01,2070-06-30,2,2070,2070,2069,0,0,2070-06-07,06/2070,06/07/2070,20700607,1234,70-12,70,12,1,4,2070-06-04,2070-06-17,0,0,0,
2070-06-08,8,th,Sunday,7,159,1,23,2070-06-02,2070-06-08,2,6,June,2070-06-01,2070-06-30,2,2070,2070,2069,0,0,2070-06-08,06/2070,06/08/2070,20700608,1234,70-12,70,12,1,5,2070-06-04,2070-06-17,0,0,0,
2070-06-09,9,th,Monday,1,160,0,24,2070-06-09,2070-06-15,2,6,June,2070-06-01,2070-06-30,2,2070,2070,2069,0,0,2070-06-09,06/2070,06/09/2070,20700609,1234,70-12,70,12,1,6,2070-06-04,2070-06-17,0,0,1,A
2070-06-10,10,th,Tuesday,2,161,0,24,2070-06-09,2070-06-15,2,6,June,2070-06-01,2070-06-30,2,2070,2070,2069,0,0,2070-06-10,06/2070,06/10/2070,20700610,1234,70-12,70,12,1,7,2070-06-04,2070-06-17,0,0,1,B
2070-06-11,11,th,Wednesday,3,162,0,24,2070-06-09,2070-06-15,2,6,June,2070-06-01,2070-06-30,2,2070,2070,2069,0,0,2070-06-11,06/2070,06/11/2070,20700611,1234,70-12,70,12,2,8,2070-06-04,2070-06-17,0,0,1,A
2070-06-12,12,th,Thursday,4,163,0,24,2070-06-09,2070-06-15,2,6,June,2070-06-01,2070-06-30,2,2070,2070,2069,0,0,2070-06-12,06/2070,06/12/2070,20700612,1234,70-12,70,12,2,9,2070-06-04,2070-06-17,0,0,1,B
2070-06-13,13,th,Friday,5,164,0,24,2070-06-09,2070-06-15,2,6,June,2070-06-01,2070-06-30,2,2070,2070,2069,0,0,2070-06-13,06/2070,06/13/2070,20700613,1234,70-12,70,12,2,10,2070-06-04,2070-06-17,0,0,1,A
