date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2054-04-01,1,st,Wednesday,3,91,0,14,2054-03-30,2054-04-05,1,4,April,2054-04-01,2054-04-30,2,2054,2054,2053,0,0,2054-04-01,04/2054,04/01/2054,20540401,813,54-07,54,7,1,7,2054-03-26,2054-04-08,0,0,1,B
2054-04-02,2,nd,Thursday,4,92,0,14,2054-03-30,2054-04-05,1,4,April,2054-04-01,2054-04-30,2,2054,2054,2053,0,0,2054-04-02,04/2054,04/02/2054,20540402,813,54-07,54,7,2,8,2054-03-26,2054-04-08,0,0,1,A
2054-04-03,3,rd,Friday,5,93,0,14,2054-03-30,2054-04-05,1,4,April,2054-04-01,2054-04-30,2,2054,2054,2053,0,0,2054-04-03,04/2054,04/03/2054,20540403,813,54-07,54,7,2,9,2054-03-26,2054-04-08,0,0,1,B
2054-04-04,4,th,Saturday,6,94,1,14,2054-03-30,2054-04-05,1,4,April,2054-04-01,2054-04-30,2,2054,2054,2053,0,0,2054-04-04,04/2054,04/04/2054,20540404,813,54-07,54,7,2,10,2054-03-26,2054-04-08,0,0,0,
2054-04-05,5,th,Sunday,7,95,1,14,2054-03-30,2054-04-05,1,4,April,2054-04-01,2054-04-30,2,2054,2054,2053,0,0,2054-04-05,04/2054,04/05/2054,20540405,813,54-07,54,7,2,11,2054-03-26,2054-04-08,0,0,0,
2054-04-06,6,th,Monday,1,96,0,15,2054-04-06,2054-04-12,1,4,April,2054-04-01,2054-04-30,2,2054,2054,2053,0,0,2054-04-06,04/2054,04/06/2054,20540406,813,54-07,54,7,2,12,2054-03-26,2054-04-08,0,0,1,A
2054-04-07,7,th,Tuesday,2,97,0,15,2054-04-06,2054-04-12,1,4,April,2054-04-01,2054-04-30,2,2054,2054,2053,0,0,2054-04-07,04/2054,04/07/2054,20540407,813,54-07,54,7,2,13,2054-03-26,2054-04-08,0,0,1,B
2054-04-08,8,th,Wednesday,3,98,0,15,2054-04-06,2054-04-12,2,4,April,2054-04-01,2054-04-30,2,2054,2054,2053,0,0,2054-04-08,04/2054,04/08/2054,20540408,813,54-07,54,7,2,14,2054-03-26,2054-04-08,0,0,1,A
2054-04-09,9,th,Thursday,4,99,0,15,2054-04-06,2054-04-12,2,4,April,2054-04-01,2054-04-30,2,2054,2054,2053,0,0,2054-04-09,04/2054,04/09/2054,20540409,814,54-08,54,8,1,1,2054-04-09,2054-04-22,0,0,1,B
2054-04-10,10,th,Friday,5,100,0,15,2054-04-06,2054-04-12,2,4,April,2054-04-01,2054-04-30,2,2054,2054,2053,0,0,2054-04-10,04/2054,04/10/2054,20540410,814,54-08,54,8,1,2,2054-04-09,2054-04-22,0,0,1,A
2054-04-11,11,th,Saturday,6,101,1,15,2054-04-06,2054-04-12,2,4,April,2054-04-01,2054-04-30,2,2054,2054,2053,0,0,2054-04-11,04/2054,04/11/2054,20540411,814,54-08,54,8,1,3,2054-04-09,2054-04-22,0,0,0,
2054-04-12,12,th,Sunday,7,102,1,15,2054-04-06,2054-04-12,2,4,April,2054-04-01,2054-04-30,2,2054,2054,2053,0,0,2054-04-12,04/2054,04/12/2054,20540412,814,54-08,54,8,1,4,2054-04-09,2054-04-22,0,0,0,
2054-04-13,13,th,Monday,1,103,0,16,2054-04-13,2054-04-19,2,4,April,2054-04-01,2054-04-30,2,2054,2054,2053,0,0,2054-04-13,04/2054,04/13/2054,20540413,814,54-08,54,8,1,5,2054-04-09,2054-04-22,0,0,1,B
2054-04-14,14,th,Tuesday,2,104,0,16,2054-04-13,2054-04-19,2,4,April,2054-04-01,2054-04-30,2,2054,2054,2053,0,0,2054-04-14,04/2054,04/14/2054,20540414,814,54-08,54,8,1,6,2054-04-09,2054-04-22,0,0,1,A
2054-04-15,15,th,Wednesday,3,105,0,16,2054-04-13,2054-04-19,3,4,April,2054-04-01,2054-04-30,2,2054,2054,2053,0,0,2054-04-15,04/2054,04/15/2054,20540415,814,54-08,54,8,1,7,2054-04-09,2054-04-22,0,0,1,B
