date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2055-06-01,1,st,Tuesday,2,152,0,22,2055-05-31,2055-06-06,1,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-01,06/2055,06/01/2055,20550601,843,55-11,55,11,2,12,2055-05-21,2055-06-03,0,0,1,B
2055-06-02,2,nd,Wednesday,3,153,0,22,2055-05-31,2055-06-06,1,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-02,06/2055,06/02/2055,20550602,843,55-11,55,11,2,13,2055-05-21,2055-06-03,0,0,1,A
2055-06-03,3,rd,Thursday,4,154,0,22,2055-05-31,2055-06-06,1,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-03,06/2055,06/03/2055,20550603,843,55-11,55,11,2,14,2055-05-21,2055-06-03,0,0,1,B
2055-06-04,4,th,Friday,5,155,0,22,2055-05-31,2055-06-06,1,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-04,06/2055,06/04/2055,20550604,844,55-12,55,12,1,1,2055-06-04,2055-06-17,0,0,1,A
2055-06-05,5,th,Saturday,6,156,1,22,2055-05-31,2055-06-06,1,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-05,06/2055,06/05/2055,20550605,844,55-12,55,12,1,2,2055-06-04,2055-06-17,0,0,0,
2055-06-06,6,th,Sunday,7,157,1,22,2055-05-31,2055-06-06,1,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-06,06/2055,06/06/2055,20550606,844,55-12,55,12,1,3,2055-06-04,2055-06-17,0,0,0,
2055-06-07,7,th,Monday,1,158,0,23,2055-06-07,2055-06-13,1,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-07,06/2055,06/07/2055,20550607,844,55-12,55,12,1,4,2055-06-04,2055-06-17,0,0,1,B
2055-06-08,8,th,Tuesday,2,159,0,23,2055-06-07,2055-06-13,2,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-08,06/2055,06/08/2055,20550608,844,55-12,55,12,1,5,2055-06-04,2055-06-17,0,0,1,A
2055-06-09,9,th,Wednesday,3,160,0,23,2055-06-07,2055-06-13,2,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-09,06/2055,06/09/2055,20550609,844,55-12,55,12,1,6,2055-06-04,2055-06-17,0,0,1,B
2055-06-10,10,th,Thursday,4,161,0,23,2055-06-07,2055-06-13,2,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-10,06/2055,06/10/2055,20550610,844,55-12,55,12,1,7,2055-06-04,2055-06-17,0,0,1,A
2055-06-11,11,th,Friday,5,162,0,23,2055-06-07,2055-06-13,2,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-11,06/2055,06/11/2055,20550611,844,55-12,55,12,2,8,2055-06-04,2055-06-17,0,0,1,B
2055-06-12,12,th,Saturday,6,163,1,23,2055-06-07,2055-06-13,2,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-12,06/2055,06/12/2055,20550612,844,55-12,55,12,2,9,2055-06-04,2055-06-17,0,0,0,
2055-06-13,13,th,Sunday,7,164,1,23,2055-06-07,2055-06-13,2,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-13,06/2055,06/13/2055,20550613,844,55-12,55,12,2,10,2055-06-04,2055-06-17,0,0,0,
2055-06-14,14,th,Monday,1,165,0,24,2055-06-14,2055-06-20,2,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-14,06/2055,06/14/2055,20550614,844,55-12,55,12,2,11,2055-06-04,2055-06-17,0,0,1,A
2055-06-15,15,th,Tuesday,2,166,0,24,2055-06-14,2055-06-20,3,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-15,06/2055,06/15/2055,20550615,844,55-12,55,12,2,12,2055-06-04,2055-06-17,0,0,1,B
2055-06-16,16,th,Wednesday,3,167,0,24,2055-06-14,2055-06-20,3,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-16,06/2055,06/16/2055,20550616,844,55-12,55,12,2,13,2055-06-04,2055-06-17,0,0,1,A
2055-06-17,17,th,Thursday,4,168,0,24,2055-06-14,2055-06-20,3,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-17,06/2055,06/17/2055,20550617,844,55-12,55,12,2,14,2055-06-04,2055-06-17,0,0,1,B
2055-06-18,18,th,Friday,5,169,0,24,2055-06-14,2055-06-20,3,6,June,2055-06-01,2055-06-30,2,2055,2055,2054,0,0,2055-06-18,06/2055,06/18/2055,20550618,845,55-13,55,13,1,1,2055-06-18,2055-07-01,0,0,1,A
