date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2036-09-01,1,st,Monday,1,245,0,36,2036-09-01,2036-09-07,1,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-01,09/2036,09/01/2036,20360901,356,36-18,36,18,1,7,2036-08-26,2036-09-08,0,0,1,A
2036-09-02,2,nd,Tuesday,2,246,0,36,2036-09-01,2036-09-07,1,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-02,09/2036,09/02/2036,20360902,356,36-18,36,18,2,8,2036-08-26,2036-09-08,0,0,1,B
2036-09-03,3,rd,Wednesday,3,247,0,36,2036-09-01,2036-09-07,1,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-03,09/2036,09/03/2036,20360903,356,36-18,36,18,2,9,2036-08-26,2036-09-08,0,0,1,A
2036-09-04,4,th,Thursday,4,248,0,36,2036-09-01,2036-09-07,1,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-04,09/2036,09/04/2036,20360904,356,36-18,36,18,2,10,2036-08-26,2036-09-08,0,0,1,B
2036-09-05,5,th,Friday,5,249,0,36,2036-09-01,2036-09-07,1,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-05,09/2036,09/05/2036,20360905,356,36-18,36,18,2,11,2036-08-26,2036-09-08,0,0,1,A
2036-09-06,6,th,Saturday,6,250,1,36,2036-09-01,2036-09-07,1,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-06,09/2036,09/06/2036,20360906,356,36-18,36,18,2,12,2036-08-26,2036-09-08,0,0,0,
2036-09-07,7,th,Sunday,7,251,1,36,2036-09-01,2036-09-07,1,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-07,09/2036,09/07/2036,20360907,356,36-18,36,18,2,13,2036-08-26,2036-09-08,0,0,0,
2036-09-08,8,th,Monday,1,252,0,37,2036-09-08,2036-09-14,2,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-08,09/2036,09/08/2036,20360908,356,36-18,36,18,2,14,2036-08-26,2036-09-08,0,0,1,B
2036-09-09,9,th,Tuesday,2,253,0,37,2036-09-08,2036-09-14,2,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-09,09/2036,09/09/2036,20360909,357,36-19,36,19,1,1,2036-09-09,2036-09-22,0,0,1,A
2036-09-10,10,th,Wednesday,3,254,0,37,2036-09-08,2036-09-14,2,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-10,09/2036,09/10/2036,20360910,357,36-19,36,19,1,2,2036-09-09,2036-09-22,0,0,1,B
2036-09-11,11,th,Thursday,4,255,0,37,2036-09-08,2036-09-14,2,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-11,09/2036,09/11/2036,20360911,357,36-19,36,19,1,3,2036-09-09,2036-09-22,0,0,1,A
2036-09-12,12,th,Friday,5,256,0,37,2036-09-08,2036-09-14,2,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-12,09/2036,09/12/2036,20360912,357,36-19,36,19,1,4,2036-09-09,2036-09-22,0,0,1,B
2036-09-13,13,th,Saturday,6,257,1,37,2036-09-08,2036-09-14,2,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-13,09/2036,09/13/2036,20360913,357,36-19,36,19,1,5,2036-09-09,2036-09-22,0,0,0,
2036-09-14,14,th,Sunday,7,258,1,37,2036-09-08,2036-09-14,2,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-14,09/2036,09/14/2036,20360914,357,36-19,36,19,1,6,2036-09-09,2036-09-22,0,0,0,
2036-09-15,15,th,Monday,1,259,0,38,2036-09-15,2036-09-21,3,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-15,09/2036,09/15/2036,20360915,357,36-19,36,19,1,7,2036-09-09,2036-09-22,0,0,1,A
2036-09-16,16,th,Tuesday,2,260,0,38,2036-09-15,2036-09-21,3,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-16,09/2036,09/16/2036,20360916,357,36-19,36,19,2,8,2036-09-09,2036-09-22,0,0,1,B
2036-09-17,17,th,Wednesday,3,261,0,38,2036-09-15,2036-09-21,3,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-17,09/2036,09/17/2036,20360917,357,36-19,36,19,2,9,2036-09-09,2036-09-22,0,0,1,A
2036-09-18,18,th,Thursday,4,262,0,38,2036-09-15,2036-09-21,3,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-18,09/2036,09/18/2036,20360918,357,36-19,36,19,2,10,2036-09-09,2036-09-22,0,0,1,B
2036-09-19,19,th,Friday,5,263,0,38,2036-09-15,2036-09-21,3,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-19,09/2036,09/19/2036,20360919,357,36-19,36,19,2,11,2036-09-09,2036-09-22,0,0,1,A
2036-09-20,20,th,Saturday,6,264,1,38,2036-09-15,2036-09-21,3,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-20,09/2036,09/20/2036,20360920,357,36-19,36,19,2,12,2036-09-09,2036-09-22,0,0,0,
2036-09-21,21,st,Sunday,7,265,1,38,2036-09-15,2036-09-21,3,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-21,09/2036,09/21/2036,20360921,357,36-19,36,19,2,13,2036-09-09,2036-09-22,0,0,0,
2036-09-22,22,nd,Monday,1,266,0,39,2036-09-22,2036-09-28,4,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-22,09/2036,09/22/2036,20360922,357,36-19,36,19,2,14,2036-09-09,2036-09-22,0,0,1,B
2036-09-23,23,rd,Tuesday,2,267,0,39,2036-09-22,2036-09-28,4,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-23,09/2036,09/23/2036,20360923,358,36-20,36,20,1,1,2036-09-23,2036-10-06,0,0,1,A
2036-09-24,24,th,Wednesday,3,268,0,39,2036-09-22,2036-09-28,4,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-24,09/2036,09/24/2036,20360924,358,36-20,36,20,1,2,2036-09-23,2036-10-06,0,0,1,B
2036-09-25,25,th,Thursday,4,269,0,39,2036-09-22,2036-09-28,4,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-25,09/2036,09/25/2036,20360925,358,36-20,36,20,1,3,2036-09-23,2036-10-06,0,0,1,A
2036-09-26,26,th,Friday,5,270,0,39,2036-09-22,2036-09-28,4,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-26,09/2036,09/26/2036,20360926,358,36-20,36,20,1,4,2036-09-23,2036-10-06,0,0,1,B
2036-09-27,27,th,Saturday,6,271,1,39,2036-09-22,2036-09-28,4,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-27,09/2036,09/27/2036,20360927,358,36-20,36,20,1,5,2036-09-23,2036-10-06,0,0,0,
2036-09-28,28,th,Sunday,7,272,1,39,2036-09-22,2036-09-28,4,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-28,09/2036,09/28/2036,20360928,358,36-20,36,20,1,6,2036-09-23,2036-10-06,0,0,0,
2036-09-29,29,th,Monday,1,273,0,40,2036-09-29,2036-10-05,5,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-29,09/2036,09/29/2036,20360929,358,36-20,36,20,1,7,2036-09-23,2036-10-06,0,0,1,A
2036-09-30,30,th,Tuesday,2,274,0,40,2036-09-29,2036-10-05,5,9,September,2036-09-01,2036-09-30,3,2036,2036,2035,1,0,2036-09-30,09/2036,09/30/2036,20360930,358,36-20,36,20,2,8,2036-09-23,2036-10-06,0,0,1,B
