date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2070-01-01,1,st,Wednesday,3,1,0,1,2069-12-30,2070-01-05,1,1,January,2070-01-01,2070-01-31,1,2070,2070,2069,0,0,2070-01-01,01/2070,01/01/2070,20700101,1223,70-01,70,1,1,1,2070-01-01,2070-01-14,0,0,1,B
2070-01-02,2,nd,Thursday,4,2,0,1,2069-12-30,2070-01-05,1,1,January,2070-01-01,2070-01-31,1,2070,2070,2069,0,0,2070-01-02,01/2070,01/02/2070,20700102,1223,70-01,70,1,1,2,2070-01-01,2070-01-14,0,0,1,A
2070-01-03,3,rd,Friday,5,3,0,1,2069-12-30,2070-01-05,1,1,January,2070-01-01,2070-01-31,1,2070,2070,2069,0,0,2070-01-03,01/2070,01/03/2070,20700103,1223,70-01,70,1,1,3,2070-01-01,2070-01-14,0,0,1,B
2070-01-04,4,th,Saturday,6,4,1,1,2069-12-30,2070-01-05,1,1,January,2070-01-01,2070-01-31,1,2070,2070,2069,0,0,2070-01-04,01/2070,01/04/2070,20700104,1223,70-01,70,1,1,4,2070-01-01,2070-01-14,0,0,0,
2070-01-05,5,th,Sunday,7,5,1,1,2069-12-30,2070-01-05,1,1,January,2070-01-01,2070-01-31,1,2070,2070,2069,0,0,2070-01-05,01/2070,01/05/2070,20700105,1223,70-01,70,1,1,5,2070-01-01,2070-01-14,0,0,0,
2070-01-06,6,th,Monday,1,6,0,2,2070-01-06,2070-01-12,1,1,January,2070-01-01,2070-01-31,1,2070,2070,2069,0,0,2070-01-06,01/2070,01/06/2070,20700106,1223,70-01,70,1,1,6,2070-01-01,2070-01-14,0,0,1,A
2070-01-07,7,th,Tuesday,2,7,0,2,2070-01-06,2070-01-12,1,1,January,2070-01-01,2070-01-31,1,2070,2070,2069,0,0,2070-01-07,01/2070,01/07/2070,20700107,1223,70-01,70,1,1,7,2070-01-01,2070-01-14,0,0,1,B
2070-01-08,8,th,Wednesday,3,8,0,2,2070-01-06,2070-01-12,2,1,January,2070-01-01,2070-01-31,1,2070,2070,2069,0,0,2070-01-08,01/2070,01/08/2070,20700108,1223,70-01,70,1,2,8,2070-01-01,2070-01-14,0,0,1,A
2070-01-09,9,th,Thursday,4,9,0,2,2070-01-06,2070-01-12,2,1,January,2070-01-01,2070-01-31,1,2070,2070,2069,0,0,2070-01-09,01/2070,01/09/2070,20700109,1223,70-01,70,1,2,9,2070-01-01,2070-01-14,0,0,1,B
2070-01-10,10,th,Friday,5,10,0,2,2070-01-06,2070-01-12,2,1,January,2070-01-01,2070-01-31,1,2070,2070,2069,0,0,2070-01-10,01/2070,01/10/2070,20700110,1223,70-01,70,1,2,10,2070-01-01,2070-01-14,0,0,1,A
