date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2046-10-01,1,st,Monday,1,274,0,40,2046-10-01,2046-10-07,1,10,October,2046-10-01,2046-10-31,4,2046,2046,2046,0,0,2046-10-01,10/2046,10/01/2046,20461001,618,46-20,46,20,2,8,2046-09-24,2046-10-07,0,0,1,A
2046-10-02,2,nd,Tuesday,2,275,0,40,2046-10-01,2046-10-07,1,10,October,2046-10-01,2046-10-31,4,2046,2046,2046,0,0,2046-10-02,10/2046,10/02/2046,20461002,618,46-20,46,20,2,9,2046-09-24,2046-10-07,0,0,1,B
2046-10-03,3,rd,Wednesday,3,276,0,40,2046-10-01,2046-10-07,1,10,October,2046-10-01,2046-10-31,4,2046,2046,2046,0,0,2046-10-03,10/2046,10/03/2046,20461003,618,46-20,46,20,2,10,2046-09-24,2046-10-07,0,0,1,A
2046-10-04,4,th,Thursday,4,277,0,40,2046-10-01,2046-10-07,1,10,October,2046-10-01,2046-10-31,4,2046,2046,2046,0,0,2046-10-04,10/2046,10/04/2046,20461004,618,46-20,46,20,2,11,2046-09-24,2046-10-07,0,0,1,B
2046-10-05,5,th,Friday,5,278,0,40,2046-10-01,2046-10-07,1,10,October,2046-10-01,2046-10-31,4,2046,2046,2046,0,0,2046-10-05,10/2046,10/05/2046,20461005,618,46-20,46,20,2,12,2046-09-24,2046-10-07,0,0,1,A
2046-10-06,6,th,Saturday,6,279,1,40,2046-10-01,2046-10-07,1,10,October,2046-10-01,2046-10-31,4,2046,2046,2046,0,0,2046-10-06,10/2046,10/06/2046,20461006,618,46-20,46,20,2,13,2046-09-24,2046-10-07,0,0,0,
2046-10-07,7,th,Sunday,7,280,1,40,2046-10-01,2046-10-07,1,10,October,2046-10-01,2046-10-31,4,2046,2046,2046,0,0,2046-10-07,10/2046,10/07/2046,20461007,618,46-20,46,20,2,14,2046-09-24,2046-10-07,0,0,0,
2046-10-08,8,th,Monday,1,281,0,41,2046-10-08,2046-10-14,2,10,October,2046-10-01,2046-10-31,4,2046,2046,2046,0,0,2046-10-08,10/2046,10/08/2046,20461008,619,46-21,46,21,1,1,2046-10-08,2046-10-21,0,0,1,B
2046-10-09,9,th,Tuesday,2,282,0,41,2046-10-08,2046-10-14,2,10,October,2046-10-01,2046-10-31,4,2046,2046,2046,0,0,2046-10-09,10/2046,10/09/2046,20461009,619,46-21,46,21,1,2,2046-10-08,2046-10-21,0,0,1,A
2046-10-10,10,th,Wednesday,3,283,0,41,2046-10-08,2046-10-14,2,10,October,2046-10-01,2046-10-31,4,2046,2046,2046,0,0,2046-10-10,10/2046,10/10/2046,20461010,619,46-21,46,21,1,3,2046-10-08,2046-10-21,0,0,1,B
