date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2058-07-01,1,st,Monday,1,182,0,27,2058-07-01,2058-07-07,1,7,July,2058-07-01,2058-07-31,3,2058,2058,2057,0,0,2058-07-01,07/2058,07/01/2058,20580701,923,58-13,58,13,2,14,2058-06-18,2058-07-01,0,0,1,B
2058-07-02,2,nd,Tuesday,2,183,0,27,2058-07-01,2058-07-07,1,7,July,2058-07-01,2058-07-31,3,2058,2058,2057,0,0,2058-07-02,07/2058,07/02/2058,20580702,924,58-14,58,14,1,1,2058-07-02,2058-07-15,0,0,1,A
2058-07-03,3,rd,Wednesday,3,184,0,27,2058-07-01,2058-07-07,1,7,July,2058-07-01,2058-07-31,3,2058,2058,2057,0,0,2058-07-03,07/2058,07/03/2058,20580703,924,58-14,58,14,1,2,2058-07-02,2058-07-15,0,0,1,B
2058-07-04,4,th,Thursday,4,185,0,27,2058-07-01,2058-07-07,1,7,July,2058-07-01,2058-07-31,3,2058,2058,2057,0,0,2058-07-04,07/2058,07/04/2058,20580704,924,58-14,58,14,1,3,2058-07-02,2058-07-15,0,0,1,A
2058-07-05,5,th,Friday,5,186,0,27,2058-07-01,2058-07-07,1,7,July,2058-07-01,2058-07-31,3,2058,2058,2057,0,0,2058-07-05,07/2058,07/05/2058,20580705,924,58-14,58,14,1,4,2058-07-02,2058-07-15,0,0,1,B
2058-07-06,6,th,Saturday,6,187,1,27,2058-07-01,2058-07-07,1,7,July,2058-07-01,2058-07-31,3,2058,2058,2057,0,0,2058-07-06,07/2058,07/06/2058,20580706,924,58-14,58,14,1,5,2058-07-02,2058-07-15,0,0,0,
2058-07-07,7,th,Sunday,7,188,1,27,2058-07-01,2058-07-07,1,7,July,2058-07-01,2058-07-31,3,2058,2058,2057,0,0,2058-07-07,07/2058,07/07/2058,20580707,924,58-14,58,14,1,6,2058-07-02,2058-07-15,0,0,0,
2058-07-08,8,th,Monday,1,189,0,28,2058-07-08,2058-07-14,2,7,July,2058-07-01,2058-07-31,3,2058,2058,2057,0,0,2058-07-08,07/2058,07/08/2058,20580708,924,58-14,58,14,1,7,2058-07-02,2058-07-15,0,0,1,A
2058-07-09,9,th,Tuesday,2,190,0,28,2058-07-08,2058-07-14,2,7,July,2058-07-01,2058-07-31,3,2058,2058,2057,0,0,2058-07-09,07/2058,07/09/2058,20580709,924,58-14,58,14,2,8,2058-07-02,2058-07-15,0,0,1,B
2058-07-10,10,th,Wednesday,3,191,0,28,2058-07-08,2058-07-14,2,7,July,2058-07-01,2058-07-31,3,2058,2058,2057,0,0,2058-07-10,07/2058,07/10/2058,20580710,924,58-14,58,14,2,9,2058-07-02,2058-07-15,0,0,1,A
2058-07-11,11,th,Thursday,4,192,0,28,2058-07-08,2058-07-14,2,7,July,2058-07-01,2058-07-31,3,2058,2058,2057,0,0,2058-07-11,07/2058,07/11/2058,20580711,924,58-14,58,14,2,10,2058-07-02,2058-07-15,0,0,1,B
2058-07-12,12,th,Friday,5,193,0,28,2058-07-08,2058-07-14,2,7,July,2058-07-01,2058-07-31,3,2058,2058,2057,0,0,2058-07-12,07/2058,07/12/2058,20580712,924,58-14,58,14,2,11,2058-07-02,2058-07-15,0,0,1,A
2058-07-13,13,th,Saturday,6,194,1,28,2058-07-08,2058-07-14,2,7,July,2058-07-01,2058-07-31,3,2058,2058,2057,0,0,2058-07-13,07/2058,07/13/2058,20580713,924,58-14,58,14,2,12,2058-07-02,2058-07-15,0,0,0,
2058-07-14,14,th,Sunday,7,195,1,28,2058-07-08,2058-07-14,2,7,July,2058-07-01,2058-07-31,3,2058,2058,2057,0,0,2058-07-14,07/2058,07/14/2058,20580714,924,58-14,58,14,2,13,2058-07-02,2058-07-15,0,0,0,
2058-07-15,15,th,Monday,1,196,0,29,2058-07-15,2058-07-21,3,7,July,2058-07-01,2058-07-31,3,2058,2058,2057,0,0,2058-07-15,07/2058,07/15/2058,20580715,924,58-14,58,14,2,14,2058-07-02,2058-07-15,0,0,1,B
