date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2064-09-01,1,st,Monday,1,245,0,36,2064-09-01,2064-09-07,1,9,September,2064-09-01,2064-09-30,3,2064,2064,2063,1,0,2064-09-01,09/2064,09/01/2064,20640901,1084,64-18,64,18,1,7,2064-08-26,2064-09-08,0,0,1,B
2064-09-02,2,nd,Tuesday,2,246,0,36,2064-09-01,2064-09-07,1,9,September,2064-09-01,2064-09-30,3,2064,2064,2063,1,0,2064-09-02,09/2064,09/02/2064,20640902,1084,64-18,64,18,2,8,2064-08-26,2064-09-08,0,0,1,A
2064-09-03,3,rd,Wednesday,3,247,0,36,2064-09-01,2064-09-07,1,9,September,2064-09-01,2064-09-30,3,2064,2064,2063,1,0,2064-09-03,09/2064,09/03/2064,20640903,1084,64-18,64,18,2,9,2064-08-26,2064-09-08,0,0,1,B
2064-09-04,4,th,Thursday,4,248,0,36,2064-09-01,2064-09-07,1,9,September,2064-09-01,2064-09-30,3,2064,2064,2063,1,0,2064-09-04,09/2064,09/04/2064,20640904,1084,64-18,64,18,2,10,2064-08-26,2064-09-08,0,0,1,A
2064-09-05,5,th,Friday,5,249,0,36,2064-09-01,2064-09-07,1,9,September,2064-09-01,2064-09-30,3,2064,2064,2063,1,0,2064-09-05,09/2064,09/05/2064,20640905,1084,64-18,64,18,2,11,2064-08-26,2064-09-08,0,0,1,B
2064-09-06,6,th,Saturday,6,250,1,36,2064-09-01,2064-09-07,1,9,September,2064-09-01,2064-09-30,3,2064,2064,2063,1,0,2064-09-06,09/2064,09/06/2064,20640906,1084,64-18,64,18,2,12,2064-08-26,2064-09-08,0,0,0,
2064-09-07,7,th,Sunday,7,251,1,36,2064-09-01,2064-09-07,1,9,September,2064-09-01,2064-09-30,3,2064,2064,2063,1,0,2064-09-07,09/2064,09/07/2064,20640907,1084,64-18,64,18,2,13,2064-08-26,2064-09-08,0,0,0,
2064-09-08,8,th,Monday,1,252,0,37,2064-09-08,2064-09-14,2,9,September,2064-09-01,2064-09-30,3,2064,2064,2063,1,0,2064-09-08,09/2064,09/08/2064,20640908,1084,64-18,64,18,2,14,2064-08-26,2064-09-08,0,0,1,A
2064-09-09,9,th,Tuesday,2,253,0,37,2064-09-08,2064-09-14,2,9,September,2064-09-01,2064-09-30,3,2064,2064,2063,1,0,2064-09-09,09/2064,09/09/2064,20640909,1085,64-19,64,19,1,1,2064-09-09,2064-09-22,0,0,1,B
2064-09-10,10,th,Wednesday,3,254,0,37,2064-09-08,2064-09-14,2,9,September,2064-09-01,2064-09-30,3,2064,2064,2063,1,0,2064-09-10,09/2064,09/10/2064,20640910,1085,64-19,64,19,1,2,2064-09-09,2064-09-22,0,0,1,A
2064-09-11,11,th,Thursday,4,255,0,37,2064-09-08,2064-09-14,2,9,September,2064-09-01,2064-09-30,3,2064,2064,2063,1,0,2064-09-11,09/2064,09/11/2064,20640911,1085,64-19,64,19,1,3,2064-09-09,2064-09-22,0,0,1,B
2064-09-12,12,th,Friday,5,256,0,37,2064-09-08,2064-09-14,2,9,September,2064-09-01,2064-09-30,3,2064,2064,2063,1,0,2064-09-12,09/2064,09/12/2064,20640912,1085,64-19,64,19,1,4,2064-09-09,2064-09-22,0,0,1,A
2064-09-13,13,th,Saturday,6,257,1,37,2064-09-08,2064-09-14,2,9,September,2064-09-01,2064-09-30,3,2064,2064,2063,1,0,2064-09-13,09/2064,09/13/2064,20640913,1085,64-19,64,19,1,5,2064-09-09,2064-09-22,0,0,0,
