date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2035-08-01,1,st,Wednesday,3,213,0,31,2035-07-30,2035-08-05,1,8,August,2035-08-01,2035-08-31,3,2035,2035,2034,0,0,2035-08-01,08/2035,08/01/2035,20350801,328,35-16,35,16,1,3,2035-07-30,2035-08-12,0,0,1,B
2035-08-02,2,nd,Thursday,4,214,0,31,2035-07-30,2035-08-05,1,8,August,2035-08-01,2035-08-31,3,2035,2035,2034,0,0,2035-08-02,08/2035,08/02/2035,20350802,328,35-16,35,16,1,4,2035-07-30,2035-08-12,0,0,1,A
2035-08-03,3,rd,Friday,5,215,0,31,2035-07-30,2035-08-05,1,8,August,2035-08-01,2035-08-31,3,2035,2035,2034,0,0,2035-08-03,08/2035,08/03/2035,20350803,328,35-16,35,16,1,5,2035-07-30,2035-08-12,0,0,1,B
2035-08-04,4,th,Saturday,6,216,1,31,2035-07-30,2035-08-05,1,8,August,2035-08-01,2035-08-31,3,2035,2035,2034,0,0,2035-08-04,08/2035,08/04/2035,20350804,328,35-16,35,16,1,6,2035-07-30,2035-08-12,0,0,0,
2035-08-05,5,th,Sunday,7,217,1,31,2035-07-30,2035-08-05,1,8,August,2035-08-01,2035-08-31,3,2035,2035,2034,0,0,2035-08-05,08/2035,08/05/2035,20350805,328,35-16,35,16,1,7,2035-07-30,2035-08-12,0,0,0,
2035-08-06,6,th,Monday,1,218,0,32,2035-08-06,2035-08-12,1,8,August,2035-08-01,2035-08-31,3,2035,2035,2034,0,0,2035-08-06,08/2035,08/06/2035,20350806,328,35-16,35,16,2,8,2035-07-30,2035-08-12,0,0,1,A
2035-08-07,7,th,Tuesday,2,219,0,32,2035-08-06,2035-08-12,1,8,August,2035-08-01,2035-08-31,3,2035,2035,2034,0,0,2035-08-07,08/2035,08/07/2035,20350807,328,35-16,35,16,2,9,2035-07-30,2035-08-12,0,0,1,B
2035-08-08,8,th,Wednesday,3,220,0,32,2035-08-06,2035-08-12,2,8,August,2035-08-01,2035-08-31,3,2035,2035,2034,0,0,2035-08-08,08/2035,08/08/2035,20350808,328,35-16,35,16,2,10,2035-07-30,2035-08-12,0,0,1,A
2035-08-09,9,th,Thursday,4,221,0,32,2035-08-06,2035-08-12,2,8,August,2035-08-01,2035-08-31,3,2035,2035,2034,0,0,2035-08-09,08/2035,08/09/2035,20350809,328,35-16,35,16,2,11,2035-07-30,2035-08-12,0,0,1,B
2035-08-10,10,th,Friday,5,222,0,32,2035-08-06,2035-08-12,2,8,August,2035-08-01,2035-08-31,3,2035,2035,2034,0,0,2035-08-10,08/2035,08/10/2035,20350810,328,35-16,35,16,2,12,2035-07-30,2035-08-12,0,0,1,A
2035-08-11,11,th,Saturday,6,223,1,32,2035-08-06,2035-08-12,2,8,August,2035-08-01,2035-08-31,3,2035,2035,2034,0,0,2035-08-11,08/2035,08/11/2035,20350811,328,35-16,35,16,2,13,2035-07-30,2035-08-12,0,0,0,
