date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2031-05-01,1,st,Thursday,4,121,0,18,2031-04-28,2031-05-04,1,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-01,05/2031,05/01/2031,20310501,217,31-09,31,9,2,9,2031-04-23,2031-05-06,0,0,1,A
2031-05-02,2,nd,Friday,5,122,0,18,2031-04-28,2031-05-04,1,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-02,05/2031,05/02/2031,20310502,217,31-09,31,9,2,10,2031-04-23,2031-05-06,0,0,1,B
2031-05-03,3,rd,Saturday,6,123,1,18,2031-04-28,2031-05-04,1,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-03,05/2031,05/03/2031,20310503,217,31-09,31,9,2,11,2031-04-23,2031-05-06,0,0,0,
2031-05-04,4,th,Sunday,7,124,1,18,2031-04-28,2031-05-04,1,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-04,05/2031,05/04/2031,20310504,217,31-09,31,9,2,12,2031-04-23,2031-05-06,0,0,0,
2031-05-05,5,th,Monday,1,125,0,19,2031-05-05,2031-05-11,1,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-05,05/2031,05/05/2031,20310505,217,31-09,31,9,2,13,2031-04-23,2031-05-06,0,0,1,A
2031-05-06,6,th,Tuesday,2,126,0,19,2031-05-05,2031-05-11,1,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-06,05/2031,05/06/2031,20310506,217,31-09,31,9,2,14,2031-04-23,2031-05-06,0,0,1,B
2031-05-07,7,th,Wednesday,3,127,0,19,2031-05-05,2031-05-11,1,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-07,05/2031,05/07/2031,20310507,218,31-10,31,10,1,1,2031-05-07,2031-05-20,0,0,1,A
2031-05-08,8,th,Thursday,4,128,0,19,2031-05-05,2031-05-11,2,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-08,05/2031,05/08/2031,20310508,218,31-10,31,10,1,2,2031-05-07,2031-05-20,0,0,1,B
2031-05-09,9,th,Friday,5,129,0,19,2031-05-05,2031-05-11,2,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-09,05/2031,05/09/2031,20310509,218,31-10,31,10,1,3,2031-05-07,2031-05-20,0,0,1,A
2031-05-10,10,th,Saturday,6,130,1,19,2031-05-05,2031-05-11,2,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-10,05/2031,05/10/2031,20310510,218,31-10,31,10,1,4,2031-05-07,2031-05-20,0,0,0,
2031-05-11,11,th,Sunday,7,131,1,19,2031-05-05,2031-05-11,2,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-11,05/2031,05/11/2031,20310511,218,31-10,31,10,1,5,2031-05-07,2031-05-20,0,0,0,
2031-05-12,12,th,Monday,1,132,0,20,2031-05-12,2031-05-18,2,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-12,05/2031,05/12/2031,20310512,218,31-10,31,10,1,6,2031-05-07,2031-05-20,0,0,1,B
2031-05-13,13,th,Tuesday,2,133,0,20,2031-05-12,2031-05-18,2,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-13,05/2031,05/13/2031,20310513,218,31-10,31,10,1,7,2031-05-07,2031-05-20,0,0,1,A
2031-05-14,14,th,Wednesday,3,134,0,20,2031-05-12,2031-05-18,2,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-14,05/2031,05/14/2031,20310514,218,31-10,31,10,2,8,2031-05-07,2031-05-20,0,0,1,B
2031-05-15,15,th,Thursday,4,135,0,20,2031-05-12,2031-05-18,3,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-15,05/2031,05/15/2031,20310515,218,31-10,31,10,2,9,2031-05-07,2031-05-20,0,0,1,A
2031-05-16,16,th,Friday,5,136,0,20,2031-05-12,2031-05-18,3,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-16,05/2031,05/16/2031,20310516,218,31-10,31,10,2,10,2031-05-07,2031-05-20,0,0,1,B
2031-05-17,17,th,Saturday,6,137,1,20,2031-05-12,2031-05-18,3,5,May,2031-05-01,2031-05-31,2,2031,2031,2030,0,0,2031-05-17,05/2031,05/17/2031,20310517,218,31-10,31,10,2,11,2031-05-07,2031-05-20,0,0,0,
