date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2042-12-01,1,st,Monday,1,335,0,49,2042-12-01,2042-12-07,1,12,December,2042-12-01,2042-12-31,4,2042,2042,2042,0,0,2042-12-01,12/2042,12/01/2042,20421201,518,42-24,42,24,2,13,2042-11-19,2042-12-02,0,0,1,A
2042-12-02,2,nd,Tuesday,2,336,0,49,2042-12-01,2042-12-07,1,12,December,2042-12-01,2042-12-31,4,2042,2042,2042,0,0,2042-12-02,12/2042,12/02/2042,20421202,518,42-24,42,24,2,14,2042-11-19,2042-12-02,0,0,1,B
2042-12-03,3,rd,Wednesday,3,337,0,49,2042-12-01,2042-12-07,1,12,December,2042-12-01,2042-12-31,4,2042,2042,2042,0,0,2042-12-03,12/2042,12/03/2042,20421203,519,42-25,42,25,1,1,2042-12-03,2042-12-16,0,0,1,A
2042-12-04,4,th,Thursday,4,338,0,49,2042-12-01,2042-12-07,1,12,December,2042-12-01,2042-12-31,4,2042,2042,2042,0,0,2042-12-04,12/2042,12/04/2042,20421204,519,42-25,42,25,1,2,2042-12-03,2042-12-16,0,0,1,B
2042-12-05,5,th,Friday,5,339,0,49,2042-12-01,2042-12-07,1,12,December,2042-12-01,2042-12-31,4,2042,2042,2042,0,0,2042-12-05,12/2042,12/05/2042,20421205,519,42-25,42,25,1,3,2042-12-03,2042-12-16,0,0,1,A
2042-12-06,6,th,Saturday,6,340,1,49,2042-12-01,2042-12-07,1,12,December,2042-12-01,2042-12-31,4,2042,2042,2042,0,0,2042-12-06,12/2042,12/06/2042,20421206,519,42-25,42,25,1,4,2042-12-03,2042-12-16,0,0,0,
2042-12-07,7,th,Sunday,7,341,1,49,2042-12-01,2042-12-07,1,12,December,2042-12-01,2042-12-31,4,2042,2042,2042,0,0,2042-12-07,12/2042,12/07/2042,20421207,519,42-25,42,25,1,5,2042-12-03,2042-12-16,0,0,0,
2042-12-08,8,th,Monday,1,342,0,50,2042-12-08,2042-12-14,2,12,December,2042-12-01,2042-12-31,4,2042,2042,2042,0,0,2042-12-08,12/2042,12/08/2042,20421208,519,42-25,42,25,1,6,2042-12-03,2042-12-16,0,0,1,B
2042-12-09,9,th,Tuesday,2,343,0,50,2042-12-08,2042-12-14,2,12,December,2042-12-01,2042-12-31,4,2042,2042,2042,0,0,2042-12-09,12/2042,12/09/2042,20421209,519,42-25,42,25,1,7,2042-12-03,2042-12-16,0,0,1,A
2042-12-10,10,th,Wednesday,3,344,0,50,2042-12-08,2042-12-14,2,12,December,2042-12-01,2042-12-31,4,2042,2042,2042,0,0,2042-12-10,12/2042,12/10/2042,20421210,519,42-25,42,25,2,8,2042-12-03,2042-12-16,0,0,1,B
2042-12-11,11,th,Thursday,4,345,0,50,2042-12-08,2042-12-14,2,12,December,2042-12-01,2042-12-31,4,2042,2042,2042,0,0,2042-12-11,12/2042,12/11/2042,20421211,519,42-25,42,25,2,9,2042-12-03,2042-12-16,0,0,1,A
2042-12-12,12,th,Friday,5,346,0,50,2042-12-08,2042-12-14,2,12,December,2042-12-01,2042-12-31,4,2042,2042,2042,0,0,2042-12-12,12/2042,12/12/2042,20421212,519,42-25,42,25,2,10,2042-12-03,2042-12-16,0,0,1,B
