date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2042-04-01,1,st,Tuesday,2,91,0,14,2042-03-31,2042-04-06,1,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-01,04/2042,04/01/2042,20420401,501,42-07,42,7,1,7,2042-03-26,2042-04-08,0,0,1,A
2042-04-02,2,nd,Wednesday,3,92,0,14,2042-03-31,2042-04-06,1,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-02,04/2042,04/02/2042,20420402,501,42-07,42,7,2,8,2042-03-26,2042-04-08,0,0,1,B
2042-04-03,3,rd,Thursday,4,93,0,14,2042-03-31,2042-04-06,1,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-03,04/2042,04/03/2042,20420403,501,42-07,42,7,2,9,2042-03-26,2042-04-08,0,0,1,A
2042-04-04,4,th,Friday,5,94,0,14,2042-03-31,2042-04-06,1,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-04,04/2042,04/04/2042,20420404,501,42-07,42,7,2,10,2042-03-26,2042-04-08,0,0,1,B
2042-04-05,5,th,Saturday,6,95,1,14,2042-03-31,2042-04-06,1,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-05,04/2042,04/05/2042,20420405,501,42-07,42,7,2,11,2042-03-26,2042-04-08,0,0,0,
2042-04-06,6,th,Sunday,7,96,1,14,2042-03-31,2042-04-06,1,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-06,04/2042,04/06/2042,20420406,501,42-07,42,7,2,12,2042-03-26,2042-04-08,0,0,0,
2042-04-07,7,th,Monday,1,97,0,15,2042-04-07,2042-04-13,1,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-07,04/2042,04/07/2042,20420407,501,42-07,42,7,2,13,2042-03-26,2042-04-08,0,0,1,A
2042-04-08,8,th,Tuesday,2,98,0,15,2042-04-07,2042-04-13,2,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-08,04/2042,04/08/2042,20420408,501,42-07,42,7,2,14,2042-03-26,2042-04-08,0,0,1,B
2042-04-09,9,th,Wednesday,3,99,0,15,2042-04-07,2042-04-13,2,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-09,04/2042,04/09/2042,20420409,502,42-08,42,8,1,1,2042-04-09,2042-04-22,0,0,1,A
2042-04-10,10,th,Thursday,4,100,0,15,2042-04-07,2042-04-13,2,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-10,04/2042,04/10/2042,20420410,502,42-08,42,8,1,2,2042-04-09,2042-04-22,0,0,1,B
2042-04-11,11,th,Friday,5,101,0,15,2042-04-07,2042-04-13,2,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-11,04/2042,04/11/2042,20420411,502,42-08,42,8,1,3,2042-04-09,2042-04-22,0,0,1,A
2042-04-12,12,th,Saturday,6,102,1,15,2042-04-07,2042-04-13,2,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-12,04/2042,04/12/2042,20420412,502,42-08,42,8,1,4,2042-04-09,2042-04-22,0,0,0,
2042-04-13,13,th,Sunday,7,103,1,15,2042-04-07,2042-04-13,2,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-13,04/2042,04/13/2042,20420413,502,42-08,42,8,1,5,2042-04-09,2042-04-22,0,0,0,
2042-04-14,14,th,Monday,1,104,0,16,2042-04-14,2042-04-20,2,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-14,04/2042,04/14/2042,20420414,502,42-08,42,8,1,6,2042-04-09,2042-04-22,0,0,1,B
2042-04-15,15,th,Tuesday,2,105,0,16,2042-04-14,2042-04-20,3,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-15,04/2042,04/15/2042,20420415,502,42-08,42,8,1,7,2042-04-09,2042-04-22,0,0,1,A
2042-04-16,16,th,Wednesday,3,106,0,16,2042-04-14,2042-04-20,3,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-16,04/2042,04/16/2042,20420416,502,42-08,42,8,2,8,2042-04-09,2042-04-22,0,0,1,B
2042-04-17,17,th,Thursday,4,107,0,16,2042-04-14,2042-04-20,3,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-17,04/2042,04/17/2042,20420417,502,42-08,42,8,2,9,2042-04-09,2042-04-22,0,0,1,A
2042-04-18,18,th,Friday,5,108,0,16,2042-04-14,2042-04-20,3,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-18,04/2042,04/18/2042,20420418,502,42-08,42,8,2,10,2042-04-09,2042-04-22,0,0,1,B
2042-04-19,19,th,Saturday,6,109,1,16,2042-04-14,2042-04-20,3,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-19,04/2042,04/19/2042,20420419,502,42-08,42,8,2,11,2042-04-09,2042-04-22,0,0,0,
2042-04-20,20,th,Sunday,7,110,1,16,2042-04-14,2042-04-20,3,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-20,04/2042,04/20/2042,20420420,502,42-08,42,8,2,12,2042-04-09,2042-04-22,0,0,0,
2042-04-21,21,st,Monday,1,111,0,17,2042-04-21,2042-04-27,3,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-21,04/2042,04/21/2042,20420421,502,42-08,42,8,2,13,2042-04-09,2042-04-22,0,0,1,A
2042-04-22,22,nd,Tuesday,2,112,0,17,2042-04-21,2042-04-27,4,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-22,04/2042,04/22/2042,20420422,502,42-08,42,8,2,14,2042-04-09,2042-04-22,0,0,1,B
2042-04-23,23,rd,Wednesday,3,113,0,17,2042-04-21,2042-04-27,4,4,April,2042-04-01,2042-04-30,2,2042,2042,2041,0,0,2042-04-23,04/2042,04/23/2042,20420423,503,42-09,42,9,1,1,2042-04-23,2042-05-06,0,0,1,A
