date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2051-05-01,1,st,Monday,1,121,0,18,2051-05-01,2051-05-07,1,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-01,05/2051,05/01/2051,20510501,737,51-09,51,9,2,9,2051-04-23,2051-05-06,0,0,1,B
2051-05-02,2,nd,Tuesday,2,122,0,18,2051-05-01,2051-05-07,1,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-02,05/2051,05/02/2051,20510502,737,51-09,51,9,2,10,2051-04-23,2051-05-06,0,0,1,A
2051-05-03,3,rd,Wednesday,3,123,0,18,2051-05-01,2051-05-07,1,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-03,05/2051,05/03/2051,20510503,737,51-09,51,9,2,11,2051-04-23,2051-05-06,0,0,1,B
2051-05-04,4,th,Thursday,4,124,0,18,2051-05-01,2051-05-07,1,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-04,05/2051,05/04/2051,20510504,737,51-09,51,9,2,12,2051-04-23,2051-05-06,0,0,1,A
2051-05-05,5,th,Friday,5,125,0,18,2051-05-01,2051-05-07,1,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-05,05/2051,05/05/2051,20510505,737,51-09,51,9,2,13,2051-04-23,2051-05-06,0,0,1,B
2051-05-06,6,th,Saturday,6,126,1,18,2051-05-01,2051-05-07,1,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-06,05/2051,05/06/2051,20510506,737,51-09,51,9,2,14,2051-04-23,2051-05-06,0,0,0,
2051-05-07,7,th,Sunday,7,127,1,18,2051-05-01,2051-05-07,1,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-07,05/2051,05/07/2051,20510507,738,51-10,51,10,1,1,2051-05-07,2051-05-20,0,0,0,
2051-05-08,8,th,Monday,1,128,0,19,2051-05-08,2051-05-14,2,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-08,05/2051,05/08/2051,20510508,738,51-10,51,10,1,2,2051-05-07,2051-05-20,0,0,1,A
2051-05-09,9,th,Tuesday,2,129,0,19,2051-05-08,2051-05-14,2,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-09,05/2051,05/09/2051,20510509,738,51-10,51,10,1,3,2051-05-07,2051-05-20,0,0,1,B
2051-05-10,10,th,Wednesday,3,130,0,19,2051-05-08,2051-05-14,2,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-10,05/2051,05/10/2051,20510510,738,51-10,51,10,1,4,2051-05-07,2051-05-20,0,0,1,A
2051-05-11,11,th,Thursday,4,131,0,19,2051-05-08,2051-05-14,2,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-11,05/2051,05/11/2051,20510511,738,51-10,51,10,1,5,2051-05-07,2051-05-20,0,0,1,B
2051-05-12,12,th,Friday,5,132,0,19,2051-05-08,2051-05-14,2,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-12,05/2051,05/12/2051,20510512,738,51-10,51,10,1,6,2051-05-07,2051-05-20,0,0,1,A
2051-05-13,13,th,Saturday,6,133,1,19,2051-05-08,2051-05-14,2,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-13,05/2051,05/13/2051,20510513,738,51-10,51,10,1,7,2051-05-07,2051-05-20,0,0,0,
2051-05-14,14,th,Sunday,7,134,1,19,2051-05-08,2051-05-14,2,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-14,05/2051,05/14/2051,20510514,738,51-10,51,10,2,8,2051-05-07,2051-05-20,0,0,0,
2051-05-15,15,th,Monday,1,135,0,20,2051-05-15,2051-05-21,3,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-15,05/2051,05/15/2051,20510515,738,51-10,51,10,2,9,2051-05-07,2051-05-20,0,0,1,B
2051-05-16,16,th,Tuesday,2,136,0,20,2051-05-15,2051-05-21,3,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-16,05/2051,05/16/2051,20510516,738,51-10,51,10,2,10,2051-05-07,2051-05-20,0,0,1,A
2051-05-17,17,th,Wednesday,3,137,0,20,2051-05-15,2051-05-21,3,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-17,05/2051,05/17/2051,20510517,738,51-10,51,10,2,11,2051-05-07,2051-05-20,0,0,1,B
2051-05-18,18,th,Thursday,4,138,0,20,2051-05-15,2051-05-21,3,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-18,05/2051,05/18/2051,20510518,738,51-10,51,10,2,12,2051-05-07,2051-05-20,0,0,1,A
2051-05-19,19,th,Friday,5,139,0,20,2051-05-15,2051-05-21,3,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-19,05/2051,05/19/2051,20510519,738,51-10,51,10,2,13,2051-05-07,2051-05-20,0,0,1,B
2051-05-20,20,th,Saturday,6,140,1,20,2051-05-15,2051-05-21,3,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-20,05/2051,05/20/2051,20510520,738,51-10,51,10,2,14,2051-05-07,2051-05-20,0,0,0,
2051-05-21,21,st,Sunday,7,141,1,20,2051-05-15,2051-05-21,3,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-21,05/2051,05/21/2051,20510521,739,51-11,51,11,1,1,2051-05-21,2051-06-03,0,0,0,
2051-05-22,22,nd,Monday,1,142,0,21,2051-05-22,2051-05-28,4,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-22,05/2051,05/22/2051,20510522,739,51-11,51,11,1,2,2051-05-21,2051-06-03,0,0,1,A
2051-05-23,23,rd,Tuesday,2,143,0,21,2051-05-22,2051-05-28,4,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-23,05/2051,05/23/2051,20510523,739,51-11,51,11,1,3,2051-05-21,2051-06-03,0,0,1,B
2051-05-24,24,th,Wednesday,3,144,0,21,2051-05-22,2051-05-28,4,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-24,05/2051,05/24/2051,20510524,739,51-11,51,11,1,4,2051-05-21,2051-06-03,0,0,1,A
2051-05-25,25,th,Thursday,4,145,0,21,2051-05-22,2051-05-28,4,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-25,05/2051,05/25/2051,20510525,739,51-11,51,11,1,5,2051-05-21,2051-06-03,0,0,1,B
2051-05-26,26,th,Friday,5,146,0,21,2051-05-22,2051-05-28,4,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-26,05/2051,05/26/2051,20510526,739,51-11,51,11,1,6,2051-05-21,2051-06-03,0,0,1,A
2051-05-27,27,th,Saturday,6,147,1,21,2051-05-22,2051-05-28,4,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-27,05/2051,05/27/2051,20510527,739,51-11,51,11,1,7,2051-05-21,2051-06-03,0,0,0,
2051-05-28,28,th,Sunday,7,148,1,21,2051-05-22,2051-05-28,4,5,May,2051-05-01,2051-05-31,2,2051,2051,2050,0,0,2051-05-28,05/2051,05/28/2051,20510528,739,51-11,51,11,2,8,2051-05-21,2051-06-03,0,0,0,
