date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2052-09-01,1,st,Sunday,7,245,1,35,2052-08-26,2052-09-01,1,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-01,09/2052,09/01/2052,20520901,772,52-18,52,18,1,7,2052-08-26,2052-09-08,0,0,0,
2052-09-02,2,nd,Monday,1,246,0,36,2052-09-02,2052-09-08,1,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-02,09/2052,09/02/2052,20520902,772,52-18,52,18,2,8,2052-08-26,2052-09-08,0,0,1,B
2052-09-03,3,rd,Tuesday,2,247,0,36,2052-09-02,2052-09-08,1,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-03,09/2052,09/03/2052,20520903,772,52-18,52,18,2,9,2052-08-26,2052-09-08,0,0,1,A
2052-09-04,4,th,Wednesday,3,248,0,36,2052-09-02,2052-09-08,1,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-04,09/2052,09/04/2052,20520904,772,52-18,52,18,2,10,2052-08-26,2052-09-08,0,0,1,B
2052-09-05,5,th,Thursday,4,249,0,36,2052-09-02,2052-09-08,1,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-05,09/2052,09/05/2052,20520905,772,52-18,52,18,2,11,2052-08-26,2052-09-08,0,0,1,A
2052-09-06,6,th,Friday,5,250,0,36,2052-09-02,2052-09-08,1,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-06,09/2052,09/06/2052,20520906,772,52-18,52,18,2,12,2052-08-26,2052-09-08,0,0,1,B
2052-09-07,7,th,Saturday,6,251,1,36,2052-09-02,2052-09-08,1,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-07,09/2052,09/07/2052,20520907,772,52-18,52,18,2,13,2052-08-26,2052-09-08,0,0,0,
2052-09-08,8,th,Sunday,7,252,1,36,2052-09-02,2052-09-08,2,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-08,09/2052,09/08/2052,20520908,772,52-18,52,18,2,14,2052-08-26,2052-09-08,0,0,0,
2052-09-09,9,th,Monday,1,253,0,37,2052-09-09,2052-09-15,2,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-09,09/2052,09/09/2052,20520909,773,52-19,52,19,1,1,2052-09-09,2052-09-22,0,0,1,A
2052-09-10,10,th,Tuesday,2,254,0,37,2052-09-09,2052-09-15,2,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-10,09/2052,09/10/2052,20520910,773,52-19,52,19,1,2,2052-09-09,2052-09-22,0,0,1,B
2052-09-11,11,th,Wednesday,3,255,0,37,2052-09-09,2052-09-15,2,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-11,09/2052,09/11/2052,20520911,773,52-19,52,19,1,3,2052-09-09,2052-09-22,0,0,1,A
2052-09-12,12,th,Thursday,4,256,0,37,2052-09-09,2052-09-15,2,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-12,09/2052,09/12/2052,20520912,773,52-19,52,19,1,4,2052-09-09,2052-09-22,0,0,1,B
2052-09-13,13,th,Friday,5,257,0,37,2052-09-09,2052-09-15,2,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-13,09/2052,09/13/2052,20520913,773,52-19,52,19,1,5,2052-09-09,2052-09-22,0,0,1,A
2052-09-14,14,th,Saturday,6,258,1,37,2052-09-09,2052-09-15,2,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-14,09/2052,09/14/2052,20520914,773,52-19,52,19,1,6,2052-09-09,2052-09-22,0,0,0,
2052-09-15,15,th,Sunday,7,259,1,37,2052-09-09,2052-09-15,3,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-15,09/2052,09/15/2052,20520915,773,52-19,52,19,1,7,2052-09-09,2052-09-22,0,0,0,
2052-09-16,16,th,Monday,1,260,0,38,2052-09-16,2052-09-22,3,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-16,09/2052,09/16/2052,20520916,773,52-19,52,19,2,8,2052-09-09,2052-09-22,0,0,1,B
2052-09-17,17,th,Tuesday,2,261,0,38,2052-09-16,2052-09-22,3,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-17,09/2052,09/17/2052,20520917,773,52-19,52,19,2,9,2052-09-09,2052-09-22,0,0,1,A
2052-09-18,18,th,Wednesday,3,262,0,38,2052-09-16,2052-09-22,3,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-18,09/2052,09/18/2052,20520918,773,52-19,52,19,2,10,2052-09-09,2052-09-22,0,0,1,B
2052-09-19,19,th,Thursday,4,263,0,38,2052-09-16,2052-09-22,3,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-19,09/2052,09/19/2052,20520919,773,52-19,52,19,2,11,2052-09-09,2052-09-22,0,0,1,A
2052-09-20,20,th,Friday,5,264,0,38,2052-09-16,2052-09-22,3,9,September,2052-09-01,2052-09-30,3,2052,2052,2051,1,0,2052-09-20,09/2052,09/20/2052,20520920,773,52-19,52,19,2,12,2052-09-09,2052-09-22,0,0,1,B
