date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2036-06-01,1,st,Sunday,7,153,1,22,2036-05-26,2036-06-01,1,6,June,2036-06-01,2036-06-30,2,2036,2036,2035,1,0,2036-06-01,06/2036,06/01/2036,20360601,349,36-11,36,11,2,13,2036-05-20,2036-06-02,0,0,0,
2036-06-02,2,nd,Monday,1,154,0,23,2036-06-02,2036-06-08,1,6,June,2036-06-01,2036-06-30,2,2036,2036,2035,1,0,2036-06-02,06/2036,06/02/2036,20360602,349,36-11,36,11,2,14,2036-05-20,2036-06-02,0,0,1,B
2036-06-03,3,rd,Tuesday,2,155,0,23,2036-06-02,2036-06-08,1,6,June,2036-06-01,2036-06-30,2,2036,2036,2035,1,0,2036-06-03,06/2036,06/03/2036,20360603,350,36-12,36,12,1,1,2036-06-03,2036-06-16,0,0,1,A
2036-06-04,4,th,Wednesday,3,156,0,23,2036-06-02,2036-06-08,1,6,June,2036-06-01,2036-06-30,2,2036,2036,2035,1,0,2036-06-04,06/2036,06/04/2036,20360604,350,36-12,36,12,1,2,2036-06-03,2036-06-16,0,0,1,B
2036-06-05,5,th,Thursday,4,157,0,23,2036-06-02,2036-06-08,1,6,June,2036-06-01,2036-06-30,2,2036,2036,2035,1,0,2036-06-05,06/2036,06/05/2036,20360605,350,36-12,36,12,1,3,2036-06-03,2036-06-16,0,0,1,A
2036-06-06,6,th,Friday,5,158,0,23,2036-06-02,2036-06-08,1,6,June,2036-06-01,2036-06-30,2,2036,2036,2035,1,0,2036-06-06,06/2036,06/06/2036,20360606,350,36-12,36,12,1,4,2036-06-03,2036-06-16,0,0,1,B
2036-06-07,7,th,Saturday,6,159,1,23,2036-06-02,2036-06-08,1,6,June,2036-06-01,2036-06-30,2,2036,2036,2035,1,0,2036-06-07,06/2036,06/07/2036,20360607,350,36-12,36,12,1,5,2036-06-03,2036-06-16,0,0,0,
2036-06-08,8,th,Sunday,7,160,1,23,2036-06-02,2036-06-08,2,6,June,2036-06-01,2036-06-30,2,2036,2036,2035,1,0,2036-06-08,06/2036,06/08/2036,20360608,350,36-12,36,12,1,6,2036-06-03,2036-06-16,0,0,0,
2036-06-09,9,th,Monday,1,161,0,24,2036-06-09,2036-06-15,2,6,June,2036-06-01,2036-06-30,2,2036,2036,2035,1,0,2036-06-09,06/2036,06/09/2036,20360609,350,36-12,36,12,1,7,2036-06-03,2036-06-16,0,0,1,A
2036-06-10,10,th,Tuesday,2,162,0,24,2036-06-09,2036-06-15,2,6,June,2036-06-01,2036-06-30,2,2036,2036,2035,1,0,2036-06-10,06/2036,06/10/2036,20360610,350,36-12,36,12,2,8,2036-06-03,2036-06-16,0,0,1,B
2036-06-11,11,th,Wednesday,3,163,0,24,2036-06-09,2036-06-15,2,6,June,2036-06-01,2036-06-30,2,2036,2036,2035,1,0,2036-06-11,06/2036,06/11/2036,20360611,350,36-12,36,12,2,9,2036-06-03,2036-06-16,0,0,1,A
2036-06-12,12,th,Thursday,4,164,0,24,2036-06-09,2036-06-15,2,6,June,2036-06-01,2036-06-30,2,2036,2036,2035,1,0,2036-06-12,06/2036,06/12/2036,20360612,350,36-12,36,12,2,10,2036-06-03,2036-06-16,0,0,1,B
2036-06-13,13,th,Friday,5,165,0,24,2036-06-09,2036-06-15,2,6,June,2036-06-01,2036-06-30,2,2036,2036,2035,1,0,2036-06-13,06/2036,06/13/2036,20360613,350,36-12,36,12,2,11,2036-06-03,2036-06-16,0,0,1,A
