date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2028-09-01,1,st,Friday,5,245,0,35,2028-08-28,2028-09-03,1,9,September,2028-09-01,2028-09-30,3,2028,2028,2027,1,0,2028-09-01,09/2028,09/01/2028,20280901,148,28-18,28,18,1,7,2028-08-26,2028-09-08,0,0,1,A
2028-09-02,2,nd,Saturday,6,246,1,35,2028-08-28,2028-09-03,1,9,September,2028-09-01,2028-09-30,3,2028,2028,2027,1,0,2028-09-02,09/2028,09/02/2028,20280902,148,28-18,28,18,2,8,2028-08-26,2028-09-08,0,0,0,
2028-09-03,3,rd,Sunday,7,247,1,35,2028-08-28,2028-09-03,1,9,September,2028-09-01,2028-09-30,3,2028,2028,2027,1,0,2028-09-03,09/2028,09/03/2028,20280903,148,28-18,28,18,2,9,2028-08-26,2028-09-08,0,0,0,
2028-09-04,4,th,Monday,1,248,0,36,2028-09-04,2028-09-10,1,9,September,2028-09-01,2028-09-30,3,2028,2028,2027,1,0,2028-09-04,09/2028,09/04/2028,20280904,148,28-18,28,18,2,10,2028-08-26,2028-09-08,0,0,1,B
2028-09-05,5,th,Tuesday,2,249,0,36,2028-09-04,2028-09-10,1,9,September,2028-09-01,2028-09-30,3,2028,2028,2027,1,0,2028-09-05,09/2028,09/05/2028,20280905,148,28-18,28,18,2,11,2028-08-26,2028-09-08,0,0,1,A
2028-09-06,6,th,Wednesday,3,250,0,36,2028-09-04,2028-09-10,1,9,September,2028-09-01,2028-09-30,3,2028,2028,2027,1,0,2028-09-06,09/2028,09/06/2028,20280906,148,28-18,28,18,2,12,2028-08-26,2028-09-08,0,0,1,B
2028-09-07,7,th,Thursday,4,251,0,36,2028-09-04,2028-09-10,1,9,September,2028-09-01,2028-09-30,3,2028,2028,2027,1,0,2028-09-07,09/2028,09/07/2028,20280907,148,28-18,28,18,2,13,2028-08-26,2028-09-08,0,0,1,A
2028-09-08,8,th,Friday,5,252,0,36,2028-09-04,2028-09-10,2,9,September,2028-09-01,2028-09-30,3,2028,2028,2027,1,0,2028-09-08,09/2028,09/08/2028,20280908,148,28-18,28,18,2,14,2028-08-26,2028-09-08,0,0,1,B
2028-09-09,9,th,Saturday,6,253,1,36,2028-09-04,2028-09-10,2,9,September,2028-09-01,2028-09-30,3,2028,2028,2027,1,0,2028-09-09,09/2028,09/09/2028,20280909,149,28-19,28,19,1,1,2028-09-09,2028-09-22,0,0,0,
2028-09-10,10,th,Sunday,7,254,1,36,2028-09-04,2028-09-10,2,9,September,2028-09-01,2028-09-30,3,2028,2028,2027,1,0,2028-09-10,09/2028,09/10/2028,20280910,149,28-19,28,19,1,2,2028-09-09,2028-09-22,0,0,0,
2028-09-11,11,th,Monday,1,255,0,37,2028-09-11,2028-09-17,2,9,September,2028-09-01,2028-09-30,3,2028,2028,2027,1,0,2028-09-11,09/2028,09/11/2028,20280911,149,28-19,28,19,1,3,2028-09-09,2028-09-22,0,0,1,A
2028-09-12,12,th,Tuesday,2,256,0,37,2028-09-11,2028-09-17,2,9,September,2028-09-01,2028-09-30,3,2028,2028,2027,1,0,2028-09-12,09/2028,09/12/2028,20280912,149,28-19,28,19,1,4,2028-09-09,2028-09-22,0,0,1,B
2028-09-13,13,th,Wednesday,3,257,0,37,2028-09-11,2028-09-17,2,9,September,2028-09-01,2028-09-30,3,2028,2028,2027,1,0,2028-09-13,09/2028,09/13/2028,20280913,149,28-19,28,19,1,5,2028-09-09,2028-09-22,0,0,1,A
2028-09-14,14,th,Thursday,4,258,0,37,2028-09-11,2028-09-17,2,9,September,2028-09-01,2028-09-30,3,2028,2028,2027,1,0,2028-09-14,09/2028,09/14/2028,20280914,149,28-19,28,19,1,6,2028-09-09,2028-09-22,0,0,1,B
2028-09-15,15,th,Friday,5,259,0,37,2028-09-11,2028-09-17,3,9,September,2028-09-01,2028-09-30,3,2028,2028,2027,1,0,2028-09-15,09/2028,09/15/2028,20280915,149,28-19,28,19,1,7,2028-09-09,2028-09-22,0,0,1,A
