date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2064-07-01,1,st,Tuesday,2,183,0,27,2064-06-30,2064-07-06,1,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-01,07/2064,07/01/2064,20640701,1080,64-14,64,14,1,1,2064-07-01,2064-07-14,0,0,1,B
2064-07-02,2,nd,Wednesday,3,184,0,27,2064-06-30,2064-07-06,1,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-02,07/2064,07/02/2064,20640702,1080,64-14,64,14,1,2,2064-07-01,2064-07-14,0,0,1,A
2064-07-03,3,rd,Thursday,4,185,0,27,2064-06-30,2064-07-06,1,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-03,07/2064,07/03/2064,20640703,1080,64-14,64,14,1,3,2064-07-01,2064-07-14,0,0,1,B
2064-07-04,4,th,Friday,5,186,0,27,2064-06-30,2064-07-06,1,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-04,07/2064,07/04/2064,20640704,1080,64-14,64,14,1,4,2064-07-01,2064-07-14,0,0,1,A
2064-07-05,5,th,Saturday,6,187,1,27,2064-06-30,2064-07-06,1,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-05,07/2064,07/05/2064,20640705,1080,64-14,64,14,1,5,2064-07-01,2064-07-14,0,0,0,
2064-07-06,6,th,Sunday,7,188,1,27,2064-06-30,2064-07-06,1,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-06,07/2064,07/06/2064,20640706,1080,64-14,64,14,1,6,2064-07-01,2064-07-14,0,0,0,
2064-07-07,7,th,Monday,1,189,0,28,2064-07-07,2064-07-13,1,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-07,07/2064,07/07/2064,20640707,1080,64-14,64,14,1,7,2064-07-01,2064-07-14,0,0,1,B
2064-07-08,8,th,Tuesday,2,190,0,28,2064-07-07,2064-07-13,2,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-08,07/2064,07/08/2064,20640708,1080,64-14,64,14,2,8,2064-07-01,2064-07-14,0,0,1,A
2064-07-09,9,th,Wednesday,3,191,0,28,2064-07-07,2064-07-13,2,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-09,07/2064,07/09/2064,20640709,1080,64-14,64,14,2,9,2064-07-01,2064-07-14,0,0,1,B
2064-07-10,10,th,Thursday,4,192,0,28,2064-07-07,2064-07-13,2,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-10,07/2064,07/10/2064,20640710,1080,64-14,64,14,2,10,2064-07-01,2064-07-14,0,0,1,A
2064-07-11,11,th,Friday,5,193,0,28,2064-07-07,2064-07-13,2,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-11,07/2064,07/11/2064,20640711,1080,64-14,64,14,2,11,2064-07-01,2064-07-14,0,0,1,B
2064-07-12,12,th,Saturday,6,194,1,28,2064-07-07,2064-07-13,2,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-12,07/2064,07/12/2064,20640712,1080,64-14,64,14,2,12,2064-07-01,2064-07-14,0,0,0,
2064-07-13,13,th,Sunday,7,195,1,28,2064-07-07,2064-07-13,2,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-13,07/2064,07/13/2064,20640713,1080,64-14,64,14,2,13,2064-07-01,2064-07-14,0,0,0,
2064-07-14,14,th,Monday,1,196,0,29,2064-07-14,2064-07-20,2,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-14,07/2064,07/14/2064,20640714,1080,64-14,64,14,2,14,2064-07-01,2064-07-14,0,0,1,A
2064-07-15,15,th,Tuesday,2,197,0,29,2064-07-14,2064-07-20,3,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-15,07/2064,07/15/2064,20640715,1081,64-15,64,15,1,1,2064-07-15,2064-07-28,0,0,1,B
2064-07-16,16,th,Wednesday,3,198,0,29,2064-07-14,2064-07-20,3,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-16,07/2064,07/16/2064,20640716,1081,64-15,64,15,1,2,2064-07-15,2064-07-28,0,0,1,A
2064-07-17,17,th,Thursday,4,199,0,29,2064-07-14,2064-07-20,3,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-17,07/2064,07/17/2064,20640717,1081,64-15,64,15,1,3,2064-07-15,2064-07-28,0,0,1,B
2064-07-18,18,th,Friday,5,200,0,29,2064-07-14,2064-07-20,3,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-18,07/2064,07/18/2064,20640718,1081,64-15,64,15,1,4,2064-07-15,2064-07-28,0,0,1,A
2064-07-19,19,th,Saturday,6,201,1,29,2064-07-14,2064-07-20,3,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-19,07/2064,07/19/2064,20640719,1081,64-15,64,15,1,5,2064-07-15,2064-07-28,0,0,0,
2064-07-20,20,th,Sunday,7,202,1,29,2064-07-14,2064-07-20,3,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-20,07/2064,07/20/2064,20640720,1081,64-15,64,15,1,6,2064-07-15,2064-07-28,0,0,0,
2064-07-21,21,st,Monday,1,203,0,30,2064-07-21,2064-07-27,3,7,July,2064-07-01,2064-07-31,3,2064,2064,2063,1,0,2064-07-21,07/2064,07/21/2064,20640721,1081,64-15,64,15,1,7,2064-07-15,2064-07-28,0,0,1,B
