date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2065-01-01,1,st,Thursday,4,1,0,1,2064-12-29,2065-01-04,1,1,January,2065-01-01,2065-01-31,1,2065,2065,2064,0,0,2065-01-01,01/2065,01/01/2065,20650101,1093,65-01,65,1,1,1,2065-01-01,2065-01-14,0,0,1,B
2065-01-02,2,nd,Friday,5,2,0,1,2064-12-29,2065-01-04,1,1,January,2065-01-01,2065-01-31,1,2065,2065,2064,0,0,2065-01-02,01/2065,01/02/2065,20650102,1093,65-01,65,1,1,2,2065-01-01,2065-01-14,0,0,1,A
2065-01-03,3,rd,Saturday,6,3,1,1,2064-12-29,2065-01-04,1,1,January,2065-01-01,2065-01-31,1,2065,2065,2064,0,0,2065-01-03,01/2065,01/03/2065,20650103,1093,65-01,65,1,1,3,2065-01-01,2065-01-14,0,0,0,
2065-01-04,4,th,Sunday,7,4,1,1,2064-12-29,2065-01-04,1,1,January,2065-01-01,2065-01-31,1,2065,2065,2064,0,0,2065-01-04,01/2065,01/04/2065,20650104,1093,65-01,65,1,1,4,2065-01-01,2065-01-14,0,0,0,
2065-01-05,5,th,Monday,1,5,0,2,2065-01-05,2065-01-11,1,1,January,2065-01-01,2065-01-31,1,2065,2065,2064,0,0,2065-01-05,01/2065,01/05/2065,20650105,1093,65-01,65,1,1,5,2065-01-01,2065-01-14,0,0,1,B
2065-01-06,6,th,Tuesday,2,6,0,2,2065-01-05,2065-01-11,1,1,January,2065-01-01,2065-01-31,1,2065,2065,2064,0,0,2065-01-06,01/2065,01/06/2065,20650106,1093,65-01,65,1,1,6,2065-01-01,2065-01-14,0,0,1,A
2065-01-07,7,th,Wednesday,3,7,0,2,2065-01-05,2065-01-11,1,1,January,2065-01-01,2065-01-31,1,2065,2065,2064,0,0,2065-01-07,01/2065,01/07/2065,20650107,1093,65-01,65,1,1,7,2065-01-01,2065-01-14,0,0,1,B
2065-01-08,8,th,Thursday,4,8,0,2,2065-01-05,2065-01-11,2,1,January,2065-01-01,2065-01-31,1,2065,2065,2064,0,0,2065-01-08,01/2065,01/08/2065,20650108,1093,65-01,65,1,2,8,2065-01-01,2065-01-14,0,0,1,A
2065-01-09,9,th,Friday,5,9,0,2,2065-01-05,2065-01-11,2,1,January,2065-01-01,2065-01-31,1,2065,2065,2064,0,0,2065-01-09,01/2065,01/09/2065,20650109,1093,65-01,65,1,2,9,2065-01-01,2065-01-14,0,0,1,B
2065-01-10,10,th,Saturday,6,10,1,2,2065-01-05,2065-01-11,2,1,January,2065-01-01,2065-01-31,1,2065,2065,2064,0,0,2065-01-10,01/2065,01/10/2065,20650110,1093,65-01,65,1,2,10,2065-01-01,2065-01-14,0,0,0,
