date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2040-09-01,1,st,Saturday,6,245,1,35,2040-08-27,2040-09-02,1,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-01,09/2040,09/01/2040,20400901,460,40-18,40,18,1,7,2040-08-26,2040-09-08,0,0,0,
2040-09-02,2,nd,Sunday,7,246,1,35,2040-08-27,2040-09-02,1,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-02,09/2040,09/02/2040,20400902,460,40-18,40,18,2,8,2040-08-26,2040-09-08,0,0,0,
2040-09-03,3,rd,Monday,1,247,0,36,2040-09-03,2040-09-09,1,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-03,09/2040,09/03/2040,20400903,460,40-18,40,18,2,9,2040-08-26,2040-09-08,0,0,1,B
2040-09-04,4,th,Tuesday,2,248,0,36,2040-09-03,2040-09-09,1,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-04,09/2040,09/04/2040,20400904,460,40-18,40,18,2,10,2040-08-26,2040-09-08,0,0,1,A
2040-09-05,5,th,Wednesday,3,249,0,36,2040-09-03,2040-09-09,1,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-05,09/2040,09/05/2040,20400905,460,40-18,40,18,2,11,2040-08-26,2040-09-08,0,0,1,B
2040-09-06,6,th,Thursday,4,250,0,36,2040-09-03,2040-09-09,1,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-06,09/2040,09/06/2040,20400906,460,40-18,40,18,2,12,2040-08-26,2040-09-08,0,0,1,A
2040-09-07,7,th,Friday,5,251,0,36,2040-09-03,2040-09-09,1,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-07,09/2040,09/07/2040,20400907,460,40-18,40,18,2,13,2040-08-26,2040-09-08,0,0,1,B
2040-09-08,8,th,Saturday,6,252,1,36,2040-09-03,2040-09-09,2,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-08,09/2040,09/08/2040,20400908,460,40-18,40,18,2,14,2040-08-26,2040-09-08,0,0,0,
2040-09-09,9,th,Sunday,7,253,1,36,2040-09-03,2040-09-09,2,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-09,09/2040,09/09/2040,20400909,461,40-19,40,19,1,1,2040-09-09,2040-09-22,0,0,0,
2040-09-10,10,th,Monday,1,254,0,37,2040-09-10,2040-09-16,2,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-10,09/2040,09/10/2040,20400910,461,40-19,40,19,1,2,2040-09-09,2040-09-22,0,0,1,A
2040-09-11,11,th,Tuesday,2,255,0,37,2040-09-10,2040-09-16,2,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-11,09/2040,09/11/2040,20400911,461,40-19,40,19,1,3,2040-09-09,2040-09-22,0,0,1,B
2040-09-12,12,th,Wednesday,3,256,0,37,2040-09-10,2040-09-16,2,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-12,09/2040,09/12/2040,20400912,461,40-19,40,19,1,4,2040-09-09,2040-09-22,0,0,1,A
2040-09-13,13,th,Thursday,4,257,0,37,2040-09-10,2040-09-16,2,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-13,09/2040,09/13/2040,20400913,461,40-19,40,19,1,5,2040-09-09,2040-09-22,0,0,1,B
2040-09-14,14,th,Friday,5,258,0,37,2040-09-10,2040-09-16,2,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-14,09/2040,09/14/2040,20400914,461,40-19,40,19,1,6,2040-09-09,2040-09-22,0,0,1,A
2040-09-15,15,th,Saturday,6,259,1,37,2040-09-10,2040-09-16,3,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-15,09/2040,09/15/2040,20400915,461,40-19,40,19,1,7,2040-09-09,2040-09-22,0,0,0,
2040-09-16,16,th,Sunday,7,260,1,37,2040-09-10,2040-09-16,3,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-16,09/2040,09/16/2040,20400916,461,40-19,40,19,2,8,2040-09-09,2040-09-22,0,0,0,
2040-09-17,17,th,Monday,1,261,0,38,2040-09-17,2040-09-23,3,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-17,09/2040,09/17/2040,20400917,461,40-19,40,19,2,9,2040-09-09,2040-09-22,0,0,1,B
2040-09-18,18,th,Tuesday,2,262,0,38,2040-09-17,2040-09-23,3,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-18,09/2040,09/18/2040,20400918,461,40-19,40,19,2,10,2040-09-09,2040-09-22,0,0,1,A
2040-09-19,19,th,Wednesday,3,263,0,38,2040-09-17,2040-09-23,3,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-19,09/2040,09/19/2040,20400919,461,40-19,40,19,2,11,2040-09-09,2040-09-22,0,0,1,B
2040-09-20,20,th,Thursday,4,264,0,38,2040-09-17,2040-09-23,3,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-20,09/2040,09/20/2040,20400920,461,40-19,40,19,2,12,2040-09-09,2040-09-22,0,0,1,A
2040-09-21,21,st,Friday,5,265,0,38,2040-09-17,2040-09-23,3,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-21,09/2040,09/21/2040,20400921,461,40-19,40,19,2,13,2040-09-09,2040-09-22,0,0,1,B
2040-09-22,22,nd,Saturday,6,266,1,38,2040-09-17,2040-09-23,4,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-22,09/2040,09/22/2040,20400922,461,40-19,40,19,2,14,2040-09-09,2040-09-22,0,0,0,
2040-09-23,23,rd,Sunday,7,267,1,38,2040-09-17,2040-09-23,4,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-23,09/2040,09/23/2040,20400923,462,40-20,40,20,1,1,2040-09-23,2040-10-06,0,0,0,
2040-09-24,24,th,Monday,1,268,0,39,2040-09-24,2040-09-30,4,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-24,09/2040,09/24/2040,20400924,462,40-20,40,20,1,2,2040-09-23,2040-10-06,0,0,1,A
2040-09-25,25,th,Tuesday,2,269,0,39,2040-09-24,2040-09-30,4,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-25,09/2040,09/25/2040,20400925,462,40-20,40,20,1,3,2040-09-23,2040-10-06,0,0,1,B
2040-09-26,26,th,Wednesday,3,270,0,39,2040-09-24,2040-09-30,4,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-26,09/2040,09/26/2040,20400926,462,40-20,40,20,1,4,2040-09-23,2040-10-06,0,0,1,A
2040-09-27,27,th,Thursday,4,271,0,39,2040-09-24,2040-09-30,4,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-27,09/2040,09/27/2040,20400927,462,40-20,40,20,1,5,2040-09-23,2040-10-06,0,0,1,B
2040-09-28,28,th,Friday,5,272,0,39,2040-09-24,2040-09-30,4,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-28,09/2040,09/28/2040,20400928,462,40-20,40,20,1,6,2040-09-23,2040-10-06,0,0,1,A
2040-09-29,29,th,Saturday,6,273,1,39,2040-09-24,2040-09-30,5,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-29,09/2040,09/29/2040,20400929,462,40-20,40,20,1,7,2040-09-23,2040-10-06,0,0,0,
2040-09-30,30,th,Sunday,7,274,1,39,2040-09-24,2040-09-30,5,9,September,2040-09-01,2040-09-30,3,2040,2040,2039,1,0,2040-09-30,09/2040,09/30/2040,20400930,462,40-20,40,20,2,8,2040-09-23,2040-10-06,0,0,0,
