date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2047-06-01,1,st,Saturday,6,152,1,22,2047-05-27,2047-06-02,1,6,June,2047-06-01,2047-06-30,2,2047,2047,2046,0,0,2047-06-01,06/2047,06/01/2047,20470601,635,47-11,47,11,2,12,2047-05-21,2047-06-03,0,0,0,
2047-06-02,2,nd,Sunday,7,153,1,22,2047-05-27,2047-06-02,1,6,June,2047-06-01,2047-06-30,2,2047,2047,2046,0,0,2047-06-02,06/2047,06/02/2047,20470602,635,47-11,47,11,2,13,2047-05-21,2047-06-03,0,0,0,
2047-06-03,3,rd,Monday,1,154,0,23,2047-06-03,2047-06-09,1,6,June,2047-06-01,2047-06-30,2,2047,2047,2046,0,0,2047-06-03,06/2047,06/03/2047,20470603,635,47-11,47,11,2,14,2047-05-21,2047-06-03,0,0,1,B
2047-06-04,4,th,Tuesday,2,155,0,23,2047-06-03,2047-06-09,1,6,June,2047-06-01,2047-06-30,2,2047,2047,2046,0,0,2047-06-04,06/2047,06/04/2047,20470604,636,47-12,47,12,1,1,2047-06-04,2047-06-17,0,0,1,A
2047-06-05,5,th,Wednesday,3,156,0,23,2047-06-03,2047-06-09,1,6,June,2047-06-01,2047-06-30,2,2047,2047,2046,0,0,2047-06-05,06/2047,06/05/2047,20470605,636,47-12,47,12,1,2,2047-06-04,2047-06-17,0,0,1,B
2047-06-06,6,th,Thursday,4,157,0,23,2047-06-03,2047-06-09,1,6,June,2047-06-01,2047-06-30,2,2047,2047,2046,0,0,2047-06-06,06/2047,06/06/2047,20470606,636,47-12,47,12,1,3,2047-06-04,2047-06-17,0,0,1,A
2047-06-07,7,th,Friday,5,158,0,23,2047-06-03,2047-06-09,1,6,June,2047-06-01,2047-06-30,2,2047,2047,2046,0,0,2047-06-07,06/2047,06/07/2047,20470607,636,47-12,47,12,1,4,2047-06-04,2047-06-17,0,0,1,B
2047-06-08,8,th,Saturday,6,159,1,23,2047-06-03,2047-06-09,2,6,June,2047-06-01,2047-06-30,2,2047,2047,2046,0,0,2047-06-08,06/2047,06/08/2047,20470608,636,47-12,47,12,1,5,2047-06-04,2047-06-17,0,0,0,
2047-06-09,9,th,Sunday,7,160,1,23,2047-06-03,2047-06-09,2,6,June,2047-06-01,2047-06-30,2,2047,2047,2046,0,0,2047-06-09,06/2047,06/09/2047,20470609,636,47-12,47,12,1,6,2047-06-04,2047-06-17,0,0,0,
2047-06-10,10,th,Monday,1,161,0,24,2047-06-10,2047-06-16,2,6,June,2047-06-01,2047-06-30,2,2047,2047,2046,0,0,2047-06-10,06/2047,06/10/2047,20470610,636,47-12,47,12,1,7,2047-06-04,2047-06-17,0,0,1,A
2047-06-11,11,th,Tuesday,2,162,0,24,2047-06-10,2047-06-16,2,6,June,2047-06-01,2047-06-30,2,2047,2047,2046,0,0,2047-06-11,06/2047,06/11/2047,20470611,636,47-12,47,12,2,8,2047-06-04,2047-06-17,0,0,1,B
2047-06-12,12,th,Wednesday,3,163,0,24,2047-06-10,2047-06-16,2,6,June,2047-06-01,2047-06-30,2,2047,2047,2046,0,0,2047-06-12,06/2047,06/12/2047,20470612,636,47-12,47,12,2,9,2047-06-04,2047-06-17,0,0,1,A
2047-06-13,13,th,Thursday,4,164,0,24,2047-06-10,2047-06-16,2,6,June,2047-06-01,2047-06-30,2,2047,2047,2046,0,0,2047-06-13,06/2047,06/13/2047,20470613,636,47-12,47,12,2,10,2047-06-04,2047-06-17,0,0,1,B
2047-06-14,14,th,Friday,5,165,0,24,2047-06-10,2047-06-16,2,6,June,2047-06-01,2047-06-30,2,2047,2047,2046,0,0,2047-06-14,06/2047,06/14/2047,20470614,636,47-12,47,12,2,11,2047-06-04,2047-06-17,0,0,1,A
2047-06-15,15,th,Saturday,6,166,1,24,2047-06-10,2047-06-16,3,6,June,2047-06-01,2047-06-30,2,2047,2047,2046,0,0,2047-06-15,06/2047,06/15/2047,20470615,636,47-12,47,12,2,12,2047-06-04,2047-06-17,0,0,0,
2047-06-16,16,th,Sunday,7,167,1,24,2047-06-10,2047-06-16,3,6,June,2047-06-01,2047-06-30,2,2047,2047,2046,0,0,2047-06-16,06/2047,06/16/2047,20470616,636,47-12,47,12,2,13,2047-06-04,2047-06-17,0,0,0,
