date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2041-09-01,1,st,Sunday,7,244,1,35,2041-08-26,2041-09-01,1,9,September,2041-09-01,2041-09-30,3,2041,2041,2040,0,0,2041-09-01,09/2041,09/01/2041,20410901,486,41-18,41,18,1,6,2041-08-27,2041-09-09,0,0,0,
2041-09-02,2,nd,Monday,1,245,0,36,2041-09-02,2041-09-08,1,9,September,2041-09-01,2041-09-30,3,2041,2041,2040,0,0,2041-09-02,09/2041,09/02/2041,20410902,486,41-18,41,18,1,7,2041-08-27,2041-09-09,0,0,1,B
2041-09-03,3,rd,Tuesday,2,246,0,36,2041-09-02,2041-09-08,1,9,September,2041-09-01,2041-09-30,3,2041,2041,2040,0,0,2041-09-03,09/2041,09/03/2041,20410903,486,41-18,41,18,2,8,2041-08-27,2041-09-09,0,0,1,A
2041-09-04,4,th,Wednesday,3,247,0,36,2041-09-02,2041-09-08,1,9,September,2041-09-01,2041-09-30,3,2041,2041,2040,0,0,2041-09-04,09/2041,09/04/2041,20410904,486,41-18,41,18,2,9,2041-08-27,2041-09-09,0,0,1,B
2041-09-05,5,th,Thursday,4,248,0,36,2041-09-02,2041-09-08,1,9,September,2041-09-01,2041-09-30,3,2041,2041,2040,0,0,2041-09-05,09/2041,09/05/2041,20410905,486,41-18,41,18,2,10,2041-08-27,2041-09-09,0,0,1,A
2041-09-06,6,th,Friday,5,249,0,36,2041-09-02,2041-09-08,1,9,September,2041-09-01,2041-09-30,3,2041,2041,2040,0,0,2041-09-06,09/2041,09/06/2041,20410906,486,41-18,41,18,2,11,2041-08-27,2041-09-09,0,0,1,B
2041-09-07,7,th,Saturday,6,250,1,36,2041-09-02,2041-09-08,1,9,September,2041-09-01,2041-09-30,3,2041,2041,2040,0,0,2041-09-07,09/2041,09/07/2041,20410907,486,41-18,41,18,2,12,2041-08-27,2041-09-09,0,0,0,
2041-09-08,8,th,Sunday,7,251,1,36,2041-09-02,2041-09-08,2,9,September,2041-09-01,2041-09-30,3,2041,2041,2040,0,0,2041-09-08,09/2041,09/08/2041,20410908,486,41-18,41,18,2,13,2041-08-27,2041-09-09,0,0,0,
2041-09-09,9,th,Monday,1,252,0,37,2041-09-09,2041-09-15,2,9,September,2041-09-01,2041-09-30,3,2041,2041,2040,0,0,2041-09-09,09/2041,09/09/2041,20410909,486,41-18,41,18,2,14,2041-08-27,2041-09-09,0,0,1,A
2041-09-10,10,th,Tuesday,2,253,0,37,2041-09-09,2041-09-15,2,9,September,2041-09-01,2041-09-30,3,2041,2041,2040,0,0,2041-09-10,09/2041,09/10/2041,20410910,487,41-19,41,19,1,1,2041-09-10,2041-09-23,0,0,1,B
2041-09-11,11,th,Wednesday,3,254,0,37,2041-09-09,2041-09-15,2,9,September,2041-09-01,2041-09-30,3,2041,2041,2040,0,0,2041-09-11,09/2041,09/11/2041,20410911,487,41-19,41,19,1,2,2041-09-10,2041-09-23,0,0,1,A
2041-09-12,12,th,Thursday,4,255,0,37,2041-09-09,2041-09-15,2,9,September,2041-09-01,2041-09-30,3,2041,2041,2040,0,0,2041-09-12,09/2041,09/12/2041,20410912,487,41-19,41,19,1,3,2041-09-10,2041-09-23,0,0,1,B
2041-09-13,13,th,Friday,5,256,0,37,2041-09-09,2041-09-15,2,9,September,2041-09-01,2041-09-30,3,2041,2041,2040,0,0,2041-09-13,09/2041,09/13/2041,20410913,487,41-19,41,19,1,4,2041-09-10,2041-09-23,0,0,1,A
