date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2045-06-01,1,st,Thursday,4,152,0,22,2045-05-29,2045-06-04,1,6,June,2045-06-01,2045-06-30,2,2045,2045,2044,0,0,2045-06-01,06/2045,06/01/2045,20450601,583,45-11,45,11,2,12,2045-05-21,2045-06-03,0,0,1,B
2045-06-02,2,nd,Friday,5,153,0,22,2045-05-29,2045-06-04,1,6,June,2045-06-01,2045-06-30,2,2045,2045,2044,0,0,2045-06-02,06/2045,06/02/2045,20450602,583,45-11,45,11,2,13,2045-05-21,2045-06-03,0,0,1,A
2045-06-03,3,rd,Saturday,6,154,1,22,2045-05-29,2045-06-04,1,6,June,2045-06-01,2045-06-30,2,2045,2045,2044,0,0,2045-06-03,06/2045,06/03/2045,20450603,583,45-11,45,11,2,14,2045-05-21,2045-06-03,0,0,0,
2045-06-04,4,th,Sunday,7,155,1,22,2045-05-29,2045-06-04,1,6,June,2045-06-01,2045-06-30,2,2045,2045,2044,0,0,2045-06-04,06/2045,06/04/2045,20450604,584,45-12,45,12,1,1,2045-06-04,2045-06-17,0,0,0,
2045-06-05,5,th,Monday,1,156,0,23,2045-06-05,2045-06-11,1,6,June,2045-06-01,2045-06-30,2,2045,2045,2044,0,0,2045-06-05,06/2045,06/05/2045,20450605,584,45-12,45,12,1,2,2045-06-04,2045-06-17,0,0,1,B
2045-06-06,6,th,Tuesday,2,157,0,23,2045-06-05,2045-06-11,1,6,June,2045-06-01,2045-06-30,2,2045,2045,2044,0,0,2045-06-06,06/2045,06/06/2045,20450606,584,45-12,45,12,1,3,2045-06-04,2045-06-17,0,0,1,A
2045-06-07,7,th,Wednesday,3,158,0,23,2045-06-05,2045-06-11,1,6,June,2045-06-01,2045-06-30,2,2045,2045,2044,0,0,2045-06-07,06/2045,06/07/2045,20450607,584,45-12,45,12,1,4,2045-06-04,2045-06-17,0,0,1,B
2045-06-08,8,th,Thursday,4,159,0,23,2045-06-05,2045-06-11,2,6,June,2045-06-01,2045-06-30,2,2045,2045,2044,0,0,2045-06-08,06/2045,06/08/2045,20450608,584,45-12,45,12,1,5,2045-06-04,2045-06-17,0,0,1,A
2045-06-09,9,th,Friday,5,160,0,23,2045-06-05,2045-06-11,2,6,June,2045-06-01,2045-06-30,2,2045,2045,2044,0,0,2045-06-09,06/2045,06/09/2045,20450609,584,45-12,45,12,1,6,2045-06-04,2045-06-17,0,0,1,B
2045-06-10,10,th,Saturday,6,161,1,23,2045-06-05,2045-06-11,2,6,June,2045-06-01,2045-06-30,2,2045,2045,2044,0,0,2045-06-10,06/2045,06/10/2045,20450610,584,45-12,45,12,1,7,2045-06-04,2045-06-17,0,0,0,
